"logFC","logCPM","F","PValue","FDR","gene","rank_stat","analysis"
0.358663763950563,7.03560797836863,0.989402146993077,0.345973970871655,0.99964961525844,"TRAPPC5",0.994686959295776,"reference95"
-0.289725783841644,5.05836793753239,0.444217102289294,0.52189712839232,0.99964961525844,"MAP2K7",-0.666496138240346,"reference95"
-0.239051523823651,4.53582974158423,0.208766173309472,0.65862638155866,0.99964961525844,"SNAPC2",-0.456909371002032,"reference95"
-1.28550051827265,3.16990955333515,2.81343913125113,0.127255567429939,0.99964961525844,"CTXN1",-1.67733095459755,"reference95"
0.179759134870436,4.41600894367737,0.102009017189582,0.756689860816956,0.99964961525844,"TIMM44",0.319388505099326,"reference95"
0.306409379417708,6.29129777386296,0.622111999312532,0.45061657309554,0.99964961525844,"ELAVL1",0.788740768131413,"reference95"
1.11877460689846,4.23097287948133,3.01743900287034,0.114504266677805,0.99964961525844,"CERS4",1.73707771929478,"reference95"
0.292624009031988,5.22160364266321,0.297128840457375,0.598999809924199,0.99964961525844,"CD320",0.54509525814978,"reference95"
0.0661845792003494,6.63783331881451,0.0289942883821278,0.868572336416762,0.99964961525844,"NDUFA7",0.170277092945962,"reference95"
0.416653932999527,11.6275614979047,0.940873630116443,0.357481812933932,0.99964961525844,"RPS28",0.969986407181278,"reference95"
-0.244425849297314,7.30484454756923,0.455642802632941,0.516690318528923,0.99964961525844,"RAB11B",-0.675013187006699,"reference95"
0.107626542529001,4.76781712906387,0.0491563335463411,0.829511170115204,0.99964961525844,"MARCH2",0.221712276489916,"reference95"
0.166673623765309,7.94845400558742,0.214037725622566,0.654640103873899,0.99964961525844,"HNRNPM",0.462642113974253,"reference95"
0.0476113983408922,5.58960965045351,0.0147227010709784,0.906101204501337,0.99964961525844,"ZNF414",0.121337138053353,"reference95"
0.989582378651982,4.89492701729963,2.71027533842579,0.132949742102661,0.99964961525844,"MYO1F",1.64629138928253,"reference95"
0.0695626804231937,4.44957101314005,0.0162470774887751,0.901391773715904,0.99964961525844,"ADAMTS10",0.127464024292249,"reference95"
-0.841149587293816,3.75350530433437,2.15146160590516,0.176406872030847,0.99964961525844,"ZNF558",-1.46678614866147,"reference95"
-0.521196794047213,4.2974549526448,0.719639775545082,0.418387907022069,0.99964961525844,"ZNF317",-0.848315846571949,"reference95"
-0.880163901714687,4.637854275975,2.61930647221268,0.140228797164719,0.99964961525844,"ZNF699",-1.61842715999599,"reference95"
-0.0209558777325202,4.28261276528075,0.0016410540039431,0.968569361241943,0.99964961525844,"ZNF559",-0.0405099247585465,"reference95"
-0.103970553449533,5.47647227405883,0.0635901970180079,0.806598814354269,0.99964961525844,"ZNF266",-0.252170967833349,"reference95"
-0.232617976750624,5.50100462925656,0.311751468426419,0.590288730510618,0.99964961525844,"ZNF426",-0.558347085983637,"reference95"
-0.0663744230625845,5.21629866065209,0.026001171452168,0.875476754883857,0.99964961525844,"ZNF121",-0.161248787444024,"reference95"
0.117775089193636,4.40515867834405,0.0517756227714838,0.825101188071431,0.99964961525844,"ZNF561",0.227542573536215,"reference95"
-0.268703684429392,3.38725674396804,0.128929944144308,0.727696117627777,0.99964961525844,"ZNF561-AS1",-0.359068160861289,"reference95"
0.0687806876062309,4.27347508924399,0.0176697468172427,0.897175598185884,0.99964961525844,"ZNF562",0.13292759990778,"reference95"
0.232333612179165,4.53658074441509,0.222377315395989,0.648480791111112,0.99964961525844,"ZNF846",0.471568993251241,"reference95"
-0.319084513438119,5.82005491888373,0.243501275329778,0.633558613835953,0.99964961525844,"FBXL12",-0.49345848389685,"reference95"
0.0885732448457502,8.30353582300019,0.0568553052545235,0.816895724533625,0.99964961525844,"UBL5",0.238443505372915,"reference95"
0.0178969911961406,6.79335507448441,0.00231184658705604,0.962705120972725,0.99964961525844,"PIN1",0.0480816658099118,"reference95"
-0.99215955376745,3.93525630541232,0.609901106441788,0.452598706467318,0.99964961525844,"OLFM2",-0.780961654911294,"reference95"
0.618091968315441,7.2331937084509,1.21390216055866,0.29924907113018,0.99964961525844,"SHFL",1.10177228162568,"reference95"
