"cluster","gene","descriptive_log2_ratio","pct_in","pct_other"
"9","CXCR3",1.26863149490354,39.5488721804511,3.71763997591812
"9","CNN2",1.20249146870804,72.0300751879699,29.9593618302228
"9","HLA-E",1.19540502332572,96.6917293233083,77.4683925346177
"9","CST7",1.19038871047917,38.9473684210526,13.3052378085491
"9","CYTIP",1.18623716313548,63.1578947368421,7.26971703792896
"9","CALM1",1.18015314271594,96.2406015037594,78.6348585189645
"9","CD48",1.17279297081131,75.0375939849624,33.5039133052378
"9","RPS27",1.1410615511436,100,99.262492474413
"9","FLT3LG",1.12628783862291,63.7593984962406,28.8305237808549
"9","TNFAIP3",1.12431967395424,69.0225563909774,34.4596628537026
"10","IL32",2.39720911893023,85.4294478527607,23.321554770318
"10","TRBV24-1",2.35015684824265,60.1226993865031,15.9085783023833
"10","LTB",2.09769655495678,94.0184049079755,72.8441470566123
"10","TRBC1",1.98501424219853,72.3926380368098,39.8842192316367
"10","TRG-AS1",1.78515563699139,73.7730061349693,28.7046086760394
"10","CD1E",1.64970603187656,40.4907975460123,14.8485076310052
"10","PTPRC",1.56016099944694,97.6993865030675,79.347417487407
"10","SLFN5",1.51575121776975,76.840490797546,26.0205999548906
"10","UTP3",1.51083565752493,51.0736196319018,23.9756409292534
"10","ELOVL4",1.50792607180632,42.9447852760736,16.5701826930306
"10","KLRB1",1.36423267212333,55.9815950920245,15.1717915946169
"10","AQP3",1.29093845847593,57.361963190184,26.0581911134501
"10","CD2",1.21481595722284,77.1472392638037,41.6434854522216
"10","CDKN2A",1.19446840152035,55.8282208588957,13.4726712277272
"10","RTKN2",1.18759918577662,50.6134969325153,6.85662732125404
"10","XBP1",1.18273517109843,72.5460122699387,69.6714532741899
"10","IKZF2",1.17244162629218,60.1226993865031,28.6294263589204
"10","DUSP2",1.15553585096322,39.7239263803681,47.5077061875047
"10","B2M",1.13902271513005,100,99.1053304262837
"10","LEF1",1.13693667370731,81.5950920245399,67.6415307119765
"10","CD52",1.12574322955506,87.1165644171779,63.9049695511616
"10","TRAC",1.11709904519183,62.2699386503067,22.3892940380423
"10","MYOM2",1.1105874286874,35.7361963190184,7.46560408991805
"10","PRKCQ-AS1",1.10923598448183,71.0122699386503,42.9516577700925
"10","KLF2",1.1033000515757,68.558282208589,25.7574618449741
"10","SH3BGRL3",1.10066647795332,98.3128834355828,95.8649725584543
"10","IFITM3",1.09981968891643,58.5889570552147,19.7879858657244
"10","HCST",1.0978809764693,86.0429447852761,60.5894293662131
"10","PI16",1.08068470263942,38.4969325153374,6.82655439440644
"10","AL163932.1",1.07523564258997,35.7361963190184,5.41312683256898
"11","CD74",5.51385359124874,100,16.6888987698236
"11","HLA-DRA",4.23825683058473,99.5642701525055,5.03927671557729
"11","HLA-DPB1",3.78956238750897,98.9106753812636,5.75811471765229
"11","TCL1A",3.52921785134869,83.6601307189542,0.33348154735438
"11","MS4A1",3.4616037150162,89.3246187363834,0.192678227360308
"11","HLA-DPA1",3.45268020143483,97.8213507625272,5.81740032607085
"11","CD79B",3.24351801617554,94.7712418300653,11.6940862605602
"11","CD79A",3.22092651660524,98.6928104575163,39.9510893730547
"11","HLA-DRB5",3.21977391680464,93.681917211329,4.29079590929302
"11","IGHM",3.1251707149835,91.7211328976035,1.14124796205721
"11","HLA-DRB1",3.07920320314429,96.7320261437908,5.5728471913443
"11","CD37",2.83597740726276,99.1285403050109,82.9035126722988
"11","HLA-DQA1",2.77137707845089,91.0675381263617,2.41588854305617
"11","HLA-DQB1",2.74135576932061,94.5533769063181,5.06150881873425
"11","CD52",2.36403293372182,96.9498910675381,63.9024751741515
"11","NCF1",2.35820206182384,90.1960784313726,12.0942641173855
"11","VPREB3",2.33234020115839,77.124183006536,0.229731732621906
"11","NIBAN3",2.28825803941982,82.3529411764706,2.94204831777086
"11","SPIB",2.24194312431019,76.2527233115468,0.49651697050541
"11","HLA-DMA",2.13355781014093,86.0566448801743,4.57981325033348
"11","IGLC1",2.01549832598473,35.5119825708061,0.237142433674226
"11","BANK1",1.92914132642881,75.1633986928105,0.355713650511338
"11","FCMR",1.91100074840135,85.838779956427,24.2404031421372
"11","RALGPS2",1.9042857204141,81.917211328976,18.5119312286942
"11","FCRLA",1.8630325966433,67.9738562091503,0.281606639988143
"11","LINC00926",1.86023556356037,69.281045751634,0.666963094708759
"11","HVCN1",1.76879974111235,74.5098039215686,11.0493552690084
"11","IGLC2",1.75538259214196,37.6906318082789,0.177856825255669
"11","KLF2",1.74160902264032,89.3246187363834,25.6632577441826
"11","CD19",1.72990785561705,74.9455337690632,0.65214169260412
"12","MALAT1",1.74846107166756,100,99.9630723781388
"12","TSPYL2",1.71387640457407,42.3728813559322,45.2658788774003
"12","CASC15",1.58308453128782,56.9007263922518,44.4608567208272
"12","MIR181A1HG",1.55702103133221,50.8474576271186,51.8980797636632
"12","PGGHG",1.445097362411,41.6464891041162,32.0310192023634
"12","AC136475.3",1.30168832807455,33.6561743341404,24.8966026587888
"12","BTG2",1.30089392819356,60.774818401937,58.2939438700148
"12","HIST1H2AC",1.23302107033508,41.8886198547215,40.3471196454948
"12","TNFAIP3",1.22148475040068,32.2033898305085,36.2259970457903
"12","NKTR",1.21825849463925,55.6900726392252,64.6750369276219
"12","SOX4",1.20531142735484,91.5254237288136,90.0443131462334
"12","AC019197.1",1.17943192129514,32.6876513317191,27.4224519940916
"12","NFKBIZ",1.16613434698931,27.6029055690073,22.821270310192
"12","NEAT1",1.14532349013044,61.2590799031477,68.1905465288035
