"case_id","axis","case_label","primary_analysis","n_patients","n_cells_total","min_cells_per_sample","genes_ranked_n","direction","global_FDR_tier","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total","target_family2_BH","target_family2_Holm","target_family4_BH","target_family4_Holm"
"cnv_top30","CNV cutoff","CNV top 30%",FALSE,3,3849,194,11407,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.242544731610338,0.471320062860136,0.122679189568808,-0.350503557794319,-1.16494882269534,30,"PIK3C3;GABARAP;ATG9B;ATG10;GABARAPL1;ATG7;ATG4B;ATG5;ATG2B;ATG4C;PIK3R4;ATG3","hsa04136","Autophagy - other",32,,,0.323392975480451,0.485089463220676
"cnv_top30","CNV cutoff","CNV top 30%",FALSE,3,3849,194,11407,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.845544554455446,0.898867184015699,0.0529129848430583,-0.185325956344102,-0.830514754125162,150,"SMCR8;DDIT4;AKT3;STX7;PIK3C3;GABARAP;RAB33B;ATG9B;ATG10;EPG5;TSC1;RRAGB;UVRAG;PRKCQ;TSC2;ITPR1;AKT1S1;VPS39;LAMP2;RRAS;VPS33A;MAPK10;GABARAPL1;PRKCD;EIF2AK4;ERN1;TRAF6;STX17;ATG14;ATG7;MTMR4;ATG16L2;C9orf72;ATG4B;ATG5;AMBRA1;VPS11;STK11;DAPK1;WDR45;BAD;ATG2B;PTEN;RUBCN;RAB39B;VAMP8;HMGB1;RAB1A;ATG4C;IGF1R;PIK3R4;VPS16;RRAGA;SUPT20H;ATG3;BCL2L1","hsa04140","Autophagy - animal",169,,,0.845544554455446,0.845544554455446
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",0.000405952356667473,0.0130642849327532,0.49849310876659,0.336738757576126,1.59295489878428,206,"MAOB;ADRM1;VDAC1;SLC18A2;SLC39A6;SLC39A14;ATP5F1B;NDUFAB1;COX5A;NDUFA6;NDUFC2;UQCRH;UQCRHL;NDUFV2;KEAP1;PSMB1;NDUFA12;BAX;CALM1;PSMD11;ATF4;EIF2S1;COX7A2L;UBE2L6;SLC39A8;MAPK9;CYC1;UBE2J2;TUBA1C;NDUFA9;COX6C;SLC39A4;SLC25A5;NDUFB2;COX4I1;GNAS;SLC39A3;SLC25A6;PSMD8;NDUFB9;ATP5MC1;COX6A1;PSMC5;KIF5B;PSMA8;PSMC3;ATP5PF;PSMC4;TUBB2A;PSMA7;ATP5F1E;UBA7;SDHB;PSMB7;NDUFB7;VDAC2;UBA52;DUSP1;PSMD12;PSMD14;CALM3;SOD1;MFN2;PSMD7;TUBB4A;RPS27A;ATP5MC3;UBC;NDUFB6;TXN2;UBE2L3;NDUFS6;COX8A;UQCR11;PSMD2;PSMD1;PARK7;CALM2;ATP5PB;ATP5F1A;UBE2J1","hsa05012","Parkinson disease",268,,,,
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_up","FDR < 0.05","hsa03010 Ribosome",5.14243936865081e-06,0.000910211768251194,0.610526878385931,0.408088816691994,1.88625964394412,169,"MRPL15;MRPS18A;MRPS2;RPL39L;MRPS6;MRPL36;MRPS7;AURKAIP1;MRPL20;MRPL1;RPL26L1;MRPL11;RPS16;MRPL3;MRPL37;RPL8;RPL23A;RPL30;RPLP1;MRPL58;MRPL54;RPLP2;MRPL47;MRPL33;RPS27L;RPL37;RPS13;MRPS23;RPL38;RPL21;RPL18A;RPL4;RPL27A;RPS6;UBA52;RPS25;RPS17;RPS21;RPS20;RPL7;RPS7;MRPL14;RPL19;RPLP0;RPS27A;MRPS30;RPS28;MRPL40;RPS19;RPL13A;RPS27;RPS24;RPL36;RPL14;RPL23;MRPL12;RPS15A;RPS2;RPS4X;RPS3A;MRPL21;RPL35;MRPS17;MRPS34;RPL3;RPS3;RPL5;RPL37A;RPS23;RPL22;RPS29;MRPL53;RPS12;MRPS5;MRPS35;RPL36A;MRPL13;RPL39;RPL35A;RPL11;MRPL57;RPS14;RPL15;RPL10A;RPL24;RPL13;RPL31;RPL18;RPL32;RPS18;MRPS27;MRPL39;RPL27;RPS9;RPS15;RPL12;RPS8;RPS5;RPL17;MRPS28;RPS11;RPL9;RSL24D1;MRPL55;MRPL27;MRPL49;FAU","hsa03010","Ribosome",213,,,,
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",0.000179590971113045,0.00794690047175224,0.518848077743792,0.41313475983769,1.77413314632936,104,"ATP5F1B;NDUFAB1;COX5A;NDUFA6;NDUFC2;UQCRH;UQCRHL;NDUFV2;ATP6V0A4;PPA2;NDUFA12;COX7A2L;PPA1;ATP6V0E1;CYC1;NDUFA9;COX6C;NDUFB2;COX4I1;NDUFB9;ATP5MC1;COX6A1;ATP5PF;ATP5F1E;SDHB;ATP5MG;ATP6V0A2;NDUFB7;ATP5ME;COX17;ATP6V0D1;ATP6V0C;ATP5MC3;NDUFB6;NDUFS6;COX8A;UQCR11;ATP6V1A;ATP5PB;ATP5F1A;ATP6V1G1;ATP5F1C;ATP6V0B;NDUFS4;NDUFA13;NDUFA1;COX7A2","hsa00190","Oxidative phosphorylation",138,,,,
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_up","FDR < 0.05","hsa04630 JAK-STAT signaling pathway",0.000619060873281682,0.0158887813838206,0.477270815362862,0.419275751331714,1.72862992895611,86,"OSM;MYC;IL15RA;STAT5A;IL27RA;PIM1;IL4R;SOCS6;STAT3;IL4;IFNGR2;JAK3;IL21R;GRB2;PIK3R3;IL2RA;IFNG;PTPN6;CSF3R;AKT2;BCL2;PIK3CB;IL2RB;SOCS3;AKT1;STAM2","hsa04630","JAK-STAT signaling pathway",168,,,,
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_up","FDR b	% 0.20","hsa03050 Proteasome",0.0538922155688623,0.242835365853659,0.276500599254472,0.398194525801965,1.44794075328348,45,"ADRM1;IFNG;PSMB1;PSMD11;POMP;PSMB9;PSME2;PSME4;PSMD8;PSMC5;PSMA8;PSMC3;PSMC4;PSMA7;PSMB7;PSMD12;PSMD14;PSMD7;PSME3;PSMD2;PSMD1;PSMA4;SEM1;PSMB2;PSMB3;PSME1","hsa03050","Proteasome",46,0.0538922155688623,0.0893951900936125,0.107784431137725,0.178790380187225
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_up","FDR b	% 0.20","hsa04137 Mitophagy - animal",0.0446975950468062,0.216752721185882,0.321775918075361,0.325048024580898,1.36353849563977,93,"TFE3;OPTN;RELA;MTX1;MTX3;TOMM40;MUL1;BNIP3;SMURF2;ATF4;EIF2S1;MAPK9;FUNDC1;TOMM70;BCL2L13;RRAS2;NRAS;E2F1;AMFR;TOMM20;UBA52;OPA1;BECN1;CSNK2A2;PGAM5;MFN2;RPS27A;HUWE1;KRAS;UBC;ATG9A","hsa04137","Mitophagy - animal",105,0.0538922155688623,0.0893951900936125,0.107784431137725,0.178790380187225
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.601532567049808,0.748357686851855,0.0675188953767744,-0.268098612728773,-0.901023364943599,31,"GABARAP;PIK3C3;ATG9B;ATG10;ATG7;ATG13;ATG4B;GABARAPL1;ATG5;MLST8;IGBP1;MTOR;ATG2B;ATG3;RPTOR;ATG4C;ATG16L1;PPP2CA;GABARAPL2","hsa04136","Autophagy - other",32,,,0.790076335877863,1
"cnv_top40","CNV cutoff","CNV top 40%",FALSE,3,5131,336,11948,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.790076335877863,0.883706082526224,0.0543434390269162,-0.19087281350454,-0.862384773622664,152,"GABARAP;AKT3;STX7;SMCR8;DDIT4;MAPK10;RAB33B;PRKCD;PIK3C3;TSC2;RUBCN;RRAGB;MTMR4;ATG9B;ATG10;STX17;RRAS;TSC1;VPS33A;PRKCQ;ATG7;LAMP2;VPS39;C9orf72;TRAF6;EIF2AK4;AMBRA1;ERN1;EPG5;STK11;AKT1S1;ATG16L2;VPS16;UVRAG","hsa04140","Autophagy - animal",169,,,0.790076335877863,1
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",6.78545524781258e-06,0.000605601880867273,0.610526878385931,0.380328873956087,1.76672896652905,207,"MAOB;VDAC1;ADRM1;SLC39A6;SLC18A2;ATP5F1B;COX5A;NDUFC2;UQCRHL;SLC39A3;NDUFA6;UQCRH;NDUFAB1;SLC39A14;NDUFV2;NDUFA12;TUBA1C;SLC39A4;CYC1;ATF4;PSMD11;COX7A2L;PSMB1;EIF2S1;BAX;UBE2J2;UBE2L6;KEAP1;SLC39A8;ATP5MC1;COX6C;NDUFB2;MAPK9;CALM1;NDUFA9;PSMB7;SLC25A6;PSMA7;SLC25A5;COX4I1;PSMC3;TRAP1;SOD1;KIF5B;ATP5PF;GNAS;VDAC2;COX6A1;UBA52;PSMC5;SDHB;NDUFB7;PSMC4;ATP5MC3;NDUFB9;PSMD8;NDUFS6;ATP5F1E;TUBB2A;PSMD7;COX8A;DUSP1;PSMD12;CALM2;RPS27A;PSMA6;UQCR11;PSMA8;SEM1;COX7A2;MFN2;ATP5F1A;UBA7;PSMD14;UBE2J1;TXN2;SLC25A4;PSMA4;UBE2L3;NDUFS4;UBC;TUBB4A;UQCRQ;PSMB2;CALM3;PSMD2;ATP5F1C","hsa05012","Parkinson disease",268,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa03010 Ribosome",7.52147141367751e-10,2.68516529468287e-07,0.801215574617779,0.485167873404871,2.19136931329265,169,"RPL39L;MRPL15;MRPS18A;MRPS2;MRPL20;MRPL11;RPL26L1;MRPL3;MRPL36;MRPS6;AURKAIP1;RPS16;MRPS23;MRPL58;RPL23A;MRPS7;RPLP1;RPL8;RPL30;MRPL33;RPLP2;RPS17;RPL27A;MRPL54;RPS20;MRPL1;RPL18A;RPL38;MRPL14;RPS25;RPS21;RPL37;RPL4;MRPL37;RPL7;RPL21;RPS13;UBA52;RPS6;RPS27L;MRPS17;RPS19;RPLP0;RPL19;RPL13A;RPS7;RPL35;RPL36;MRPL47;RPL14;RPS27A;RPL23;MRPS30;RPS28;RPS2;RPS27;RPS15A;RPL22;MRPL13;RPS24;MRPL12;RPS3;RPS23;MRPL53;RPS29;RPS3A;RPL36A;RPL3;RPL37A;MRPS15;RPS4X;MRPL40;RPS12;MRPL39;RPL5;MRPL21;RPL35A;RPL10A;RPL39;MRPS10;RPL15;MRPL49;RPS14;RPL31;RPL24;MRPL57;MRPL17;RPS18;RPL13;MRPL42;MRPS12;RPL32;RPL27;RPS11;RPL11;MRPS5;RPL18;MRPL55;RPS15;RPS8;RPS5;RSL24D1;RPS9;RPL17;MRPS34;RPL12","hsa03010","Ribosome",213,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",3.90481522961372e-05,0.0027880380739442,0.557332238758646,0.442285878796353,1.85810699765641,104,"ATP5F1B;COX5A;NDUFC2;UQCRHL;NDUFA6;UQCRH;NDUFAB1;NDUFV2;PPA2;PPA1;NDUFA12;ATP6V0A4;CYC1;COX7A2L;ATP6V0E1;ATP5MC1;COX6C;NDUFB2;COX17;NDUFA9;COX4I1;ATP5PF;ATP5ME;ATP6V0A2;COX6A1;ATP5MG;ATP6V0D1;SDHB;NDUFB7;ATP5MC3;NDUFB9;NDUFS6;ATP5F1E;COX8A;UQCR11;COX7A2;ATP6V0C;ATP5F1A;NDUFS4;UQCRQ;ATP5F1C;ATP5PB;COX7B;ATP6V1G2;ATP6V1G1;ATP5MC2;NDUFA13;NDUFB11;SDHC","hsa00190","Oxidative phosphorylation",138,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa04630 JAK-STAT signaling pathway",0.000837009340960155,0.0271647577020705,0.477270815362862,0.424984421139268,1.73948239430851,88,"OSM;MYC;STAT5A;PIM1;IL4R;IL15RA;IL27RA;SOCS6;STAT3;LIF;IL4;IFNGR2;IL21R;JAK3;IL2RA;GRB2;PIK3R3;IL2RB;PDGFA;PTPN6;CSF3R;AKT2;BCL2","hsa04630","JAK-STAT signaling pathway",168,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR 0.05b","hsa03050 Proteasome",0.00404619510641344,0.0652240958861472,0.407017918923954,0.471962634973481,1.73289979572266,45,"ADRM1;POMP;PSMD11;PSMB1;PSME2;PSMB7;PSMA7;PSMC3;PSMB9;PSME4;PSMC5;PSMC4;PSMD8;PSMD7;PSME3;PSMD12;PSMA6;IFNG;PSMA8;SEM1;PSMD14;PSMA4;PSMB2;PSMD2","hsa03050","Proteasome",46,0.00809239021282688,0.00809239021282688,0.0161847804256538,0.0161847804256538
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04137 Mitophagy - animal",0.0493994648605863,0.298908626359819,0.321775918075361,0.328856465222864,1.3410657747666,93,"TOMM40;OPTN;MTX1;RELA;MTX3;TFE3;FUNDC1;SMURF2;BNIP3;ATF4;MUL1;EIF2S1;MAPK9;BCL2L13;E2F1;AMFR;TOMM20;TOMM70;UBA52;HUWE1;RRAS2;RPS27A;NRAS;PGAM5;KRAS;MFN2;OPA1;CSNK2A2;UBC;TOMM7;CSNK2A1;PHB2;SAMM50;ARIH1","hsa04137","Mitophagy - animal",105,0.0493994648605863,0.0493994648605863,0.0987989297211726,0.148198394581759
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.29718875502008,0.584300635296651,0.109684061970549,-0.33858289161236,-1.13063864872296,31,"GABARAP;ATG9B;PIK3C3;ATG7;ATG10;GABARAPL1;ATG4B;ATG13;ATG2B;ATG5;IGBP1;MTOR;PPP2CA;ATG4C;PIK3R4;ATG16L1;RPTOR;GABARAPL2","hsa04136","Autophagy - other",32,,,0.396251673360107,0.594377510040161
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.691666666666667,0.860213178294574,0.0647943366000727,-0.205936133081181,-0.923551070216997,153,"GABARAP;DDIT4;AKT3;MAPK10;ATG9B;TSC2;SMCR8;VPS39;STX7;STX17;RAB33B;PIK3C3;TSC1;RUBCN;PRKCQ;EPG5;C9orf72;RRAGB;AKT1S1;ATG7;TRAF6;MTMR4;ERN1;RRAS;ATG10;WDR45;EIF2AK4;STK11;LAMP2;VPS33A;GABARAPL1;ATG4B;ATG13;RAB39B;UVRAG;PLEKHM1;VPS16;AMBRA1;PRKCD;RAB1A;ATG2B;ATG5;BAD","hsa04140","Autophagy - animal",169,,,0.691666666666667,0.691666666666667
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",1.05084495485148e-06,7.30456778416857e-05,0.643551836150722,0.411721087900173,1.86951934847173,203,"NDUFA6;COX7A2L;ADRM1;NDUFAB1;ATP5F1B;CALM1;VDAC1;UQCRH;COX5A;PSMB1;COX6C;SLC18A2;MAPK9;NDUFC2;BAX;NDUFV2;COX4I1;TUBA4A;GNAS;NDUFB7;CYC1;NDUFB9;COX6A1;UBA52;SLC25A5;UBE2J2;SLC39A4;UQCRHL;TUBA1C;COX7A2;ATP5F1C;PSMC4;ATP5PF;UBC;ATP5F1E;RPS27A;UBE2L6;SLC39A6;NDUFA12;UQCRB;PSMD12;ATP5PB;ATP5F1A;PSMB3;COX7B;PSMA7;PSMD7;UQCR11;KIF5B;UBA7;TUBB2A;PSMB7;COX8A;VDAC2;SEM1;ATF4;SLC39A3;SDHB;DUSP1;SLC25A6;CALM3;ATP5MC3;PSMD11;NDUFA1;PARK7;NDUFA9;TUBA1B;UBE2L3;MFN2;KEAP1;SOD1;TXN2;PSMD8;SLC39A8;NDUFB2;PSMC3","hsa05012","Parkinson disease",268,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa03010 Ribosome",3.13474067861294e-17,5.71863813109842e-15,1.06720998682811,0.570991067675455,2.52035144454392,169,"RPL39L;MRPL15;RPL26L1;AURKAIP1;RPL30;MRPS18A;MRPL33;RPS16;RPL8;RPL21;MRPL54;MRPS2;RPLP1;UBA52;RPS13;RPL23A;RPL7;RPL37;RPLP2;RPS20;RPS27;MRPS23;MRPL20;RPL38;RPS7;RPS15A;MRPL58;RPS27A;RPS6;RPL18A;RPL36;RPL19;RPL35A;RPS28;RPL27A;MRPL40;RPS19;RPS4Y1;RPS17;MRPS6;RPS24;MRPS15;RPL22;RPL13A;RPS25;RPS3A;MRPS7;RPS4X;MRPL37;RPL39;RPS21;RPL11;RPL23;RPS27L;RPL17;MRPL3;RPS29;RPS3;RPL5;MRPL43;MRPL50;RPS12;RPL24;RPL27;RPL35;RPS2;RPL4;MRPS30;RPL14;RPL12;RPLP0;RPL3;RPL36AL;RPS9;MRPL53;RPL18;RPS14;RPL9;FAU;RPL32;RPL34;MRPS17;RPS23;RPS18;RPL15;RPL31;MRPL14;RPL10A;RPL37A;MRPL39;MRPL11;MRPL21;RPL29;MRPS12;RPL13;RPL36A;MRPL2;RPS15;RPS8;RPS5;MRPL36;RPL7A;RPL6;MRPL47;RPL10;RPS26;MRPL13;RPS11;MRPS10;MRPL27;MRPL41;RSL24D1;RPL41;RPL28","hsa03010","Ribosome",213,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",1.11292462644842e-05,0.00035815937978431,0.593325476396405,0.470889820947709,1.93845969226761,105,"ATP6V0A4;NDUFA6;COX7A2L;NDUFAB1;ATP5F1B;UQCRH;COX5A;COX6C;NDUFC2;NDUFV2;COX4I1;NDUFB7;CYC1;NDUFB9;COX6A1;ATP6V0C;ATP5MG;UQCRHL;ATP6V0D1;PPA1;COX7A2;ATP5F1C;ATP5PF;ATP5F1E;NDUFA12;UQCRB;ATP6V0E1;ATP5PB;ATP5F1A;COX7B;ATP6V1G1;UQCR11;COX8A;SDHB;ATP5MC3;NDUFA1;NDUFA9;NDUFB2;ATP6V1D;ATP5ME;NDUFB6;NDUFB11;NDUFA2;NDUFB4;UQCRFS1;ATP5MC1;ATP5MC2;ATP6V0A2;COX17;UQCRQ;COX11;NDUFA13;ATP5MF;NDUFS4;COX7C;NDUFS3","hsa00190","Oxidative phosphorylation",138,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04630 JAK-STAT signaling pathway",0.000162261943103681,0.00287203639293516,0.518848077743792,0.461281783016122,1.85114286748747,85,"IL4;CSF3R;MYC;OSM;IL2RA;STAT5A;IL4R;PIM1;IL21R;IL27RA;STAT3;SOCS6;IFNGR2;IL10RA;LIF;JAK3;IL10;PTPN6;PIK3R3;SOCS3;IFNG;PDGFA;GRB2","hsa04630","JAK-STAT signaling pathway",168,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa03050 Proteasome",0.0164890648905763,0.0779346863595518,0.352487857583619,0.452931834879955,1.59746210947726,45,"ADRM1;PSMB1;POMP;PSMC4;IFNG;PSMD12;PSMB9;PSMB3;PSMA7;PSMD7;PSMB7;SEM1;PSMD11;PSME2;PSMD8;PSMC3;PSMC1;PSMA4;PSMB2;PSMF1;PSMC5;PSME4;PSMD6;PSMD1;PSME1;PSMD2;PSMB10;PSME3","hsa03050","Proteasome",46,0.0224907854920794,0.0329781297811525,0.0449815709841589,0.0659562595623051
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa04137 Mitophagy - animal",0.0224907854920794,0.0925164132128848,0.352487857583619,0.355813112808649,1.44875425565999,91,"OPTN;RELA;TFE3;MTX3;TOMM40;MAPK9;MUL1;UBA52;SMURF2;UBC;RPS27A;FUNDC1;BCL2L13;TOMM20;RRAS2;MTX1;ATF4;RAB7A;TOMM7;MFN2;MAP1LC3B;BECN1;AMFR;CITED2;MTX2;RAB5A;RAB5C;NRAS;BNIP3;FKBP8;PHB2;KRAS","hsa04137","Mitophagy - animal",105,0.0224907854920794,0.0329781297811525,0.0449815709841589,0.0674723564762383
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_down","FDR b	% 0.20","hsa04136 Autophagy - other",0.285403050108932,0.50770190823398,0.11776578836269,-0.325224974508048,-1.11766743522123,30,"PIK3C3;ATG9B;ATG10;GABARAP;MTOR;GABARAPL1;ATG7;ATG4B;RPTOR;ATG2B;MLST8;ATG4C","hsa04136","Autophagy - other",32,,,0.380537400145243,0.570806100217865
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_down","FDR b	% 0.20","hsa04140 Autophagy - animal",0.957894736842105,0.982013831544178,0.0603786357920401,-0.171124526532832,-0.791114543062885,150,"DDIT4;AKT3;PIK3C3;SMCR8;EIF2AK4;ATG9B;ATG10;UVRAG;EPG5;VPS39;RUBCN;MAPK10;LAMP2;VPS33A;AMBRA1;GABARAP;STX7;TSC2;MTOR;ATG16L2;ATG14;TRAF6;STX17;RAB39B;PRKCD;VPS11;RRAGB;TSC1;ITPR1;IGF1R;MTMR4;GABARAPL1;ERN1;ATG7;ATG4B","hsa04140","Autophagy - animal",169,,,0.957894736842105,0.957894736842105
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_up","FDR < 0.05","hsa05012 Parkinson disease",1.79502449514648e-07,6.3184862229156e-05,0.690132458796796,0.407528125861298,1.94650481139803,200,"COX5A;ATP5F1B;ADRM1;UQCRHL;NDUFC2;TUBA1C;UQCRH;SLC18A2;NDUFA12;KEAP1;CYC1;MFN2;CALM1;PSMB1;NDUFA6;SLC25A5;MAPK9;NDUFAB1;HTRA2;ATF4;PSMC5;SLC39A4;NDUFV2;BAX;VDAC1;PSMD8;PSMD11;NDUFA9;GNAS;COX8A;COX6C;TXN2;SEM1;SLC39A3;PARK7;SLC39A8;ATP5PF;PSMB3;COX6A1;KIF5B;UBE2J1;SLC25A6;ATP5MC3;COX7A2L;TUBA4A;PSMD2;GNAI2;COX4I1;TUBA1B;ITPR3;UBE2J2;PSMA7;ATP5F1C;PSMD12;UBE2L6;VDAC2;UBA52;UBC;ATP5F1A;SLC39A7;PSMC3;EIF2S1;NDUFA8;PSMB7;PSMA8;ATP5F1E;COX7B;UBE2L3;NDUFS3;PSMD7;NDUFB6;RPS27A;SLC39A11;NDUFB9;CALM3;ATP5MC1;PSMB2;NDUFS8;KLC4;TUBB2A;NDUFS1;COX7A2;NDUFB7;SDHC;SOD1;PPIF;DUSP1;NDUFB11;UQCR11;ATP5PB;SLC39A6;SDHB;NDUFB2","hsa05012","Parkinson disease",268,,,,
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_up","FDR < 0.05","hsa03010 Ribosome",5.77148066588144e-06,0.000507890298597567,0.610526878385931,0.402008185338622,1.87591512658661,169,"MRPS2;MRPL15;RPL39L;MRPS18A;MRPL24;MRPL33;MRPS7;MRPL37;MRPS6;AURKAIP1;MRPL20;RPL30;MRPL36;RPL26L1;RPL8;RPLP1;RPS16;MRPL40;MRPL54;MRPL51;MRPL1;RPS6;MRPL11;RPS27L;RPL23A;MRPL14;MRPL49;MRPL27;UBA52;MRPL47;RPL4;RPS13;RPLP2;RPS7;MRPL3;RPLP0;RPL21;RPL7;RPS28;RPL37;MRPS35;RPL19;RPL18A;RPS27A;RPS25;RPS17;MRPS30;RPS20;RPS15A;RPL27A;MRPL21;RPS24;RPS27;RPL36;MRPL55;RPS21;RPS3A;RPS4X;RPL5;MRPL58;RPL14;RPL38;RPL23;RPL3;RPL13A;RPL22;RPS3;RPL39;RSL24D1;MRPL45;RPS2;RPL24;RPS29;RPL35;RPL11;RPL36A;RPL35A;RPS19;RPL15;RPS14;RPL9;MRPS23;RPL27;RPL18;MRPS15;RPL37A;RPL10A;RPS12;RPL32;MRPL18;RPL12;RPS4Y1;MRPL12;RPS23;RPL6;RPS9;FAU;MRPL2;MRPS5;MRPL28;MRPS22;RPL34;RPL7A;RPS5;MRPS26","hsa03010","Ribosome",213,,,,
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_up","FDR < 0.05","hsa00190 Oxidative phosphorylation",3.64420343106715e-06,0.000427586535911879,0.627256739718528,0.475491507139932,2.03421035146482,102,"COX5A;ATP5F1B;UQCRHL;NDUFC2;UQCRH;NDUFA12;PPA1;ATP6V1A;CYC1;ATP6V0A4;NDUFA6;NDUFAB1;NDUFV2;NDUFA9;ATP6V0D1;COX8A;COX6C;ATP5PF;PPA2;COX6A1;ATP5MC3;COX7A2L;COX4I1;ATP5F1C;COX17;ATP5F1A;NDUFA8;ATP6V0C;ATP5F1E;COX7B;ATP5MG;NDUFS3;NDUFB6;NDUFB9;ATP6V0A2;ATP6V0B;ATP5MC1;NDUFS8;ATP6V1G1;NDUFS1;COX15;COX7A2;NDUFB7;SDHC;ATP6V0E1;NDUFB11;UQCR11;ATP5PB;SDHB;NDUFB2;NDUFS6;NDUFA13;ATP5ME;NDUFB1;COX11;NDUFA10;NDUFA1;ATP5MC2","hsa00190","Oxidative phosphorylation",138,,,,
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_up","FDR 0.05b","hsa04630 JAK-STAT signaling pathway",0.0111218124421677,0.0661144282061902,0.380730400722792,0.374184589744647,1.52707583639575,77,"MYC;IL4;STAT5A;OSM;IL27RA;IL4R;PIM1;STAT3;IFNGR2;IL2RA;PTPN6;PIK3R3","hsa04630","JAK-STAT signaling pathway",168,,,,
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_up","FDR 0.05b","hsa03050 Proteasome",0.00876149464694006,0.0531732088917741,0.380730400722792,0.444584520850588,1.63372266026484,44,"ADRM1;PSMB1;PSMC5;PSME2;PSMD8;PSMD11;POMP;SEM1;PSMB9;PSMB3;PSMD2;PSMA7;PSMD12;PSMC3;PSMB7;PSMA8;PSME4;PSMD7;PSMB10;PSMB2","hsa03050","Proteasome",46,0.00876149464694006,0.0148583915382743,0.0175229892938801,0.0297167830765486
"qc_mt4","QC","Mitochondrial RNA < 4%",FALSE,3,2485,99,10670,"relapse_up","FDR 0.05b","hsa04137 Mitophagy - animal",0.00742919576913714,0.0509939023743408,0.407017918923954,0.372163728316846,1.5476124599605,88,"MTX1;TOMM40;RELA;TFE3;TOMM70;MFN2;MAPK9;OPTN;ATF4;MUL1;BCL2L13;RAB7A;RRAS2;E2F1;BECN1;AMFR;HUWE1;PGAM5;NRAS;FUNDC1;BNIP3;MAP1LC3B2;SMURF2;UBA52;UBC;MTX2;EIF2S1;TOMM20","hsa04137","Mitophagy - animal",105,0.00876149464694006,0.0148583915382743,0.0175229892938801,0.0297167830765486
