"selection_scope","top_fraction","mt_max","min_features","upper_feature_cap","specification_axis","gene_filter","robust_dispersion","normalization","rank_metric","specification_id","n_cells_total","min_cells_per_sample","max_cells_per_sample","sample_cell_imbalance_ratio","diagnosis_cells_n","relapse_cells_n","median_percent_mt","median_nFeature_RNA","cycling_prop","immature_prop","quiescent_prop","er_stress_prop","pathway_name","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","BH_within_spec_two_targets","BH_across_specifications_same_pathway","BH_across_all_specifications_and_targets","nominal_P_monte_carlo_SE","nominal_P_borderline_0.05","nominal_P_lt_0.05","two_target_BH_lt_0.05","direction","nperm","primary_equivalent"
"global",0.3,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ146",3456,164,1024,6.24390243902439,1430,2026,2.97247802853184,1685,0.415219907407407,0.286747685185185,0.287037037037037,0.0109953703703704,"Mitophagy - animal",0.0350162866449511,0.0350162866449511,0.332964876737871,1.39133304077284,85,90,"MTX1;RELA;OPTN;TOMM40;TFE3;E2F1;TOMM70;MAPK9;MUL1;MTX3;BECN1;ATF4;RRAS2;NRAS;SMURF2;MFN2;MAP1LC3B2;AMFR;BCL2L13;TOMM20;EIF2S1;BNIP3;MON1A;UBA52;FUNDC1;UBC;RAB7A;OPA1;CSNK2A2;RPS27A;PGAM5;HUWE1;HIF1A",0.0350162866449511,0.106217658084878,0.079682801156933,0.00259962098447253,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ431",3375,131,976,7.45038167938931,1407,1968,3.10454460445109,2155,0.601185185185185,0.290666666666667,0.102518518518519,0.00562962962962963,"Mitophagy - animal",0.0350360183366077,0.0350360183366077,0.345790670138325,1.39328528402212,106,91,"MTX3;RELA;TOMM40;OPTN;MTX1;TFE3;SMURF2;BNIP3;ATF4;SRC;MUL1;EIF2S1;UBA52;RABGEF1;BECN1;RPS27A;FUNDC1;SAMM50;E2F1;BCL2L13;MTX2;UBC;AMFR;TOMM20;RRAS2;SMURF1;TOMM70;SQSTM1;PHB2;HRAS;MAPK9;TOMM7;RAB7A;KRAS;CITED2;MFN2;OPA1;ARIH1",0.0350360183366077,0.106217658084878,0.079682801156933,0.00260032673930507,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,3,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ085",1357,41,407,9.92682926829268,671,686,2.28498889241511,1618,0.36551215917465,0.303610906411201,0.316138540899042,0.0147383935151069,"Mitophagy - animal",0.035047619047619,0.0700952380952381,0.342791323891248,1.40569464369073,91,81,"RELA;MTX1;RRAS2;TOMM40;TFE3;TOMM70;OPTN;ATF4;E2F1;RAB7A;BCL2L13;CCZ1B;EIF2S1;SMURF2;HUWE1;PGAM5;UBC;BECN1;MFN2;UBA52;AMFR;RPS27A;MAPK9;TOMM20;TOMM7;SP1;PHB2",0.0700952380952381,0.106217658084878,0.079682801156933,0.00260074156527372,FALSE,TRUE,FALSE,"relapse_up",5000,FALSE
"within_sample",0.4,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ429",4419,215,1062,4.93953488372093,1961,2458,3.03350970017637,1919,0.535188956777552,0.256619144602851,0.199818963566418,0.00837293505317945,"Mitophagy - animal",0.0351676978183002,0.0351676978183002,0.344732685781788,1.38590374167144,107,92,"MTX3;RELA;TOMM40;TFE3;BNIP3;OPTN;MTX1;SMURF2;FUNDC1;MUL1;ATF4;E2F1;EIF2S1;UBA52;MAPK9;BECN1;BCL2L13;MTX2;RPS27A;MFN2;TOMM20;RRAS2;UBC;SRC;AMFR;RABGEF1;PHB2;SQSTM1;KRAS;SAMM50;TOMM7;TOMM70;NRAS;CITED2",0.0351676978183002,0.106217658084878,0.079682801156933,0.00260503093449813,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ103",1534,65,491,7.55384615384615,502,1032,2.86928880159168,1881.5,0.465449804432855,0.389178617992177,0.13754889178618,0.00782268578878748,"Mitophagy - animal",0.0356303837118246,0.0712607674236492,0.336551391180436,1.39286734130742,90,81,"MTX1;RELA;TOMM40;ATF4;MUL1;TOMM70;MFN2;BECN1;TFE3;BNIP3;OPTN;SMURF2;HUWE1;EIF2S1;RRAS2;AMFR;BCL2L13;PGAM5;MAPK9;E2F1;NRAS;RAB7A;OPA1;UBC;HIF1A;HRAS;UBA52;TOMM20;RABGEF1;RPS27A;MTX2",0.0712607674236492,0.106217658084878,0.0798734677738236,0.00262148276623642,FALSE,TRUE,FALSE,"relapse_up",5000,FALSE
"within_sample",0.2,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ290",1470,71,401,5.64788732394366,638,832,2.65854713643447,1626,0.470068027210884,0.263945578231292,0.252380952380952,0.0136054421768707,"Mitophagy - animal",0.0357390700902151,0.0357390700902151,0.342515502063954,1.38388871694327,102,84,"TFE3;RELA;OPTN;TOMM40;MFN2;SMURF2;MUL1;RAB7A;RRAS2;UBA52;UBC;RPS27A;BCL2L13;TOMM7;TOMM20;MAP1LC3B;BNIP3;RAB5C;E2F1;AMFR;TBC1D15;MTX1;ATF4;RAB5A;EIF2S1;EIF2AK3;FKBP8;NRAS;CALCOCO2;CITED2;MAPK9;KRAS;FUNDC1;OPA1;TAX1BP1;CSNK2A2;CCZ1;USP15",0.0357390700902151,0.106217658084878,0.0798734677738236,0.00262533003484521,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.5,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ220",5090,376,1365,3.63031914893617,2196,2894,2.77827900076186,1846,0.435952848722986,0.242239685658153,0.310609037328094,0.0111984282907662,"Mitophagy - animal",0.0358004827031376,0.0358004827031376,0.323828648969594,1.3597217997373,88,93,"TOMM40;MTX1;SMURF2;RELA;TFE3;OPTN;FUNDC1;MUL1;MTX3;EIF2S1;ATF4;BNIP3;E2F1;MFN2;HUWE1;BCL2L13;PGAM5;TOMM70;TOMM20;UBA52;MAPK9;AMFR;RRAS2;OPA1;RPS27A;CSNK2A1;NRAS;KRAS;ATG9A;TOMM7;ARIH1;MTX2;UBC;FKBP8;CSNK2A2;PHB2;CALCOCO2;HIF1A;RAB7A;SAMM50",0.0358004827031376,0.106217658084878,0.0798734677738236,0.00262750102345784,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.15,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ022",1296,38,501,13.1842105263158,508,788,2.84575142639149,1567.5,0.44212962962963,0.331018518518519,0.21141975308642,0.0154320987654321,"Mitophagy - animal",0.0359430604982206,0.0718861209964413,0.332623868043378,1.37293574084858,100,80,"OPTN;RELA;RAB7A;MAPK9;TFE3;TOMM40;MFN2;FUNDC1;SMURF2;TOMM70;TBC1D15;MTX1;BNIP3;EIF2S1;ATF4;RRAS2;BECN1;UBA52;SP1;UBC;MUL1;CALCOCO2;FKBP8;TAX1BP1;HUWE1;RAB5A;RPS27A;NRAS;AMFR;SAMM50;PGAM5;USP15;TOMM7;TOMM20;ATG9A;BCL2L13;PHB2;NBR1",0.0718861209964413,0.106217658084878,0.0798734677738236,0.00263253326285697,FALSE,TRUE,FALSE,"relapse_up",5000,FALSE
"within_sample",0.2,5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ318",2310,112,566,5.05357142857143,981,1329,3.26166203028395,1750,0.529004329004329,0.284415584415584,0.174891774891775,0.0116883116883117,"Mitophagy - animal",0.0363404526617788,0.0363404526617788,0.345758205598032,1.39451957694937,113,89,"TFE3;OPTN;RELA;TOMM40;UBA52;BNIP3;MAPK9;RRAS2;RPS27A;MTX1;SMURF2;MFN2;BCL2L13;UBC;TOMM7;RAB7A;TOMM20;MUL1;KRAS;MAP1LC3B;RAB5C;ATF4;AMFR;RAB5A;CCZ1B;ATG9A;E2F1;NRAS;CITED2;FKBP8;OPA1;UBB;FUNDC1;TAX1BP1;PHB2;SQSTM1;CALCOCO2;FOXO3;BECN1;CSNK2A2;CSNK2B;TBC1D15",0.0363404526617788,0.106217658084878,0.0802854594112399,0.002646500487894,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ424",2914,121,785,6.48760330578512,1196,1718,2.93061764339607,2127,0.581674673987646,0.299245024021963,0.112903225806452,0.0061770761839396,"Mitophagy - animal",0.0363924050632911,0.0363924050632911,0.349875691545464,1.39648788943369,114,91,"RELA;TOMM40;MTX3;TFE3;MTX1;OPTN;SMURF2;ATF4;MUL1;EIF2S1;BNIP3;BECN1;RABGEF1;SRC;UBA52;FUNDC1;SAMM50;MFN2;E2F1;RPS27A;AMFR;UBC;RRAS2;TOMM20;TBC1D15;BCL2L13;OPA1;SQSTM1;MTX2;HUWE1;HIF1A;HRAS;PHB2;SMURF1;MAPK9;TOMM7;NRAS;CCZ1;RAB7A;TOMM70;KRAS;ARIH1;CITED2",0.0363924050632911,0.106217658084878,0.0802854594112399,0.00264832014367601,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,3,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ083",1436,52,440,8.46153846153846,725,711,2.27594156956972,1584.5,0.356545961002786,0.289693593314763,0.33983286908078,0.0139275766016713,"Mitophagy - animal",0.0366719242902208,0.0664841611263199,0.333482776852296,1.38903743917863,92,81,"RELA;MTX1;TOMM40;RRAS2;TFE3;OPTN;TOMM70;RAB7A;ATF4;E2F1;BCL2L13;CCZ1B;EIF2S1;SMURF2;HUWE1;MAPK9;UBC;UBA52;AMFR;SP1;RPS27A;TOMM20;MFN2;PHB2;BECN1;TOMM7;USP30;SMURF1;NRAS;ARIH1;FUNDC1;CSNK2A2;GABARAPL2;CALCOCO2;PGAM5;HIF1A;CSNK2A1;ATG9A;USP15",0.0664841611263199,0.106217658084878,0.0804865140152385,0.00265808556141721,FALSE,TRUE,FALSE,"relapse_up",5000,FALSE
"global",0.5,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ218",5114,377,1370,3.63395225464191,2213,2901,2.77621756100726,1842,0.434298005475166,0.241102854908095,0.31325772389519,0.0113414157215487,"Mitophagy - animal",0.0369928400954654,0.0369928400954654,0.32811979499103,1.37275983670905,92,93,"TOMM40;MTX1;SMURF2;RELA;TFE3;OPTN;FUNDC1;MUL1;MTX3;EIF2S1;ATF4;BNIP3;E2F1;MFN2;PGAM5;HUWE1;BCL2L13;TOMM70;TOMM20;UBA52;MAPK9;AMFR;OPA1;RRAS2;RPS27A;CSNK2A1;NRAS;KRAS;TOMM7;ARIH1;MTX2;UBC;ATG9A;FKBP8;CSNK2A2;PHB2;CALCOCO2;HIF1A;RAB7A;SAMM50",0.0369928400954654,0.106217658084878,0.0804865140152385,0.00266924595633811,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.3,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ147",3432,163,1021,6.26380368098159,1413,2019,2.97817493961631,1689,0.417832167832168,0.288752913752914,0.282634032634033,0.0107808857808858,"Mitophagy - animal",0.0376061463809139,0.0376061463809139,0.325980138194828,1.36222548869449,92,90,"MTX1;RELA;OPTN;TOMM40;TFE3;E2F1;TOMM70;MAPK9;MUL1;MTX3;BECN1;ATF4;RRAS2;NRAS;SMURF2;MFN2;AMFR;MAP1LC3B2;BCL2L13;TOMM20;BNIP3;EIF2S1;MON1A;UBA52;FUNDC1;UBC;RAB7A;OPA1;CSNK2A2;RPS27A;HUWE1",0.0376061463809139,0.106217658084878,0.0807039773020064,0.00269042465552526,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.15,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ279",1093,28,377,13.4642857142857,443,650,3.39532871972318,1988,0.609332113449222,0.328453796889295,0.0567246111619396,0.00548947849954254,"Mitophagy - animal",0.037635989414878,0.037635989414878,0.345284397734154,1.39255652743809,127,85,"TFE3;SMURF2;SMURF1;RABGEF1;RAB5A;OPTN;BCL2L13;UBA52;CCZ1;RPS27A;MUL1;BECN1;MFN2;TOMM7;AMFR;CSNK2B;UBC;RRAS2;RAB7A;TOMM70;TOMM40;KRAS;MTX1;E2F1;SQSTM1;MON1B;CITED2;FKBP8;RELA",0.037635989414878,0.106217658084878,0.0807039773020064,0.0026914502304758,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.15,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ009",1168,43,426,9.90697674418605,531,637,2.58519187619331,1505.5,0.404965753424658,0.291095890410959,0.289383561643836,0.0145547945205479,"Mitophagy - animal",0.0379019908116386,0.0379019908116386,0.340277979175734,1.40227123584021,98,77,"OPTN;RAB7A;RELA;TFE3;FUNDC1;TOMM40;MAPK9;SMURF2;SP1;MTX1;MUL1;EIF2S1;TBC1D15;UBC;ATF4;UBA52;FKBP8;PHB2;RRAS2;TAX1BP1;CSNK2A1;CALCOCO2;RPS27A;BECN1;AMFR;RAB5C;TOMM70;BCL2L13;RAB5A;NRAS;USP15;USP30",0.0379019908116386,0.106217658084878,0.08110714083149,0.00270057141746531,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.2,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ049",1594,53,524,9.88679245283019,716,878,2.54987302267234,1563.5,0.379548306148055,0.308657465495609,0.297992471769134,0.013801756587202,"Mitophagy - animal",0.0382239382239382,0.0382239382239382,0.331446030846875,1.38721691933045,98,83,"OPTN;TOMM40;RELA;TFE3;E2F1;MAPK9;EIF2S1;MTX1;SP1;FUNDC1;RAB7A;SMURF2;ATF4;FKBP8;PHB2;MUL1;RRAS2;CALCOCO2;UBA52;UBC;BNIP3;TOMM70;BECN1;RAB5C;AMFR;BCL2L13;CSNK2A2;MFN2;RPS27A;TBC1D15",0.0382239382239382,0.106217658084878,0.0815455168414949,0.00271156297255257,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ422",3836,194,937,4.82989690721649,1696,2140,2.85899401839032,1892,0.518508863399374,0.262773722627737,0.209593326381648,0.00912408759124088,"Mitophagy - animal",0.0382636655948553,0.0382636655948553,0.342751357634884,1.37684134239874,118,92,"RELA;TOMM40;MTX3;TFE3;BNIP3;OPTN;MTX1;SMURF2;MUL1;MFN2;ATF4;FUNDC1;E2F1;EIF2S1;BECN1;UBA52;MAPK9;RPS27A;UBC;RRAS2;TOMM20;BCL2L13;MTX2;SAMM50;SRC;AMFR;RABGEF1;TBC1D15;NRAS;SQSTM1;HUWE1;PHB2;TOMM7;KRAS;OPA1;RAB7A",0.0382636655948553,0.106217658084878,0.0815455168414949,0.00271291568206977,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ419",3987,208,958,4.60576923076923,1807,2180,2.8598971722365,1857,0.505141710559318,0.254577376473539,0.231251567594683,0.0090293453724605,"Mitophagy - animal",0.0386971944534021,0.0386971944534021,0.340434558906139,1.36898007053796,119,92,"RELA;TOMM40;MTX3;TFE3;BNIP3;OPTN;MTX1;SMURF2;MUL1;FUNDC1;ATF4;EIF2S1;MFN2;UBA52;E2F1;MAPK9;BECN1;RPS27A;BCL2L13;UBC;TOMM20;MTX2;RRAS2;AMFR;SAMM50;NRAS;SRC;RABGEF1;PHB2;TOMM7;RAB7A;HUWE1;SQSTM1;OPA1;KRAS;CITED2;TBC1D15",0.0386971944534021,0.106217658084878,0.0817150805114214,0.00272762613254961,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.2,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ301",1751,76,468,6.15789473684211,727,1024,2.955409609402,1723,0.527698458023986,0.284408909194746,0.175328383780697,0.0125642490005711,"Mitophagy - animal",0.0388219544846051,0.0388219544846051,0.343806415137063,1.38927843869751,115,87,"TFE3;RELA;OPTN;MFN2;BNIP3;TOMM40;SMURF2;RRAS2;BCL2L13;RAB7A;UBA52;MAPK9;CCZ1B;E2F1;UBC;TBC1D15;RPS27A;MUL1;ATF4;MAP1LC3B;TOMM20;MTX1;TOMM7;RAB5A;ATG9A;RAB5C;FUNDC1;FOXO3;KRAS;NRAS;FKBP8",0.0388219544846051,0.106217658084878,0.0817150805114214,0.00273184224781009,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.5,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ469",5601,283,1325,4.68197879858657,2510,3091,3.00623936471923,2013,0.541331905016961,0.244420639171576,0.206391715765042,0.00785574004642028,"Mitophagy - animal",0.0388381201044386,0.0388381201044386,0.347410087949969,1.39108088429914,118,93,"TOMM40;RELA;TFE3;BNIP3;OPTN;SMURF2;MTX1;ATF4;FUNDC1;UBA52;EIF2S1;ATG9A;MUL1;MTX3;E2F1;RPS27A;TOMM20;TOMM70;RRAS2;MTX2;CSNK2A2;SQSTM1;UBC;SAMM50;PHB2;BCL2L13;MAPK9;TOMM7;AMFR;BECN1;MFN2;RABGEF1;CITED2;NRAS;HIF1A;PGAM5;FKBP8;TBC1D15;TBK1",0.0388381201044386,0.106217658084878,0.0817150805114214,0.00273238798603682,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm1_n3",TRUE,"TMM","signed_neglog10_P","MR032",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Mitophagy - animal",0.0389714744877461,0.0389714744877461,0.364630151688302,1.38262579793284,96,94,"MTX1;RELA;TOMM40;MAPK9;MTX3;OPTN;TFE3;TOMM70;E2F1;MUL1;AMFR;ATF4;BCL2L13;RRAS2;NRAS;BECN1;SMURF2;RAB7A;UBA52;FUNDC1;CSNK2A2;TOMM20;MFN2;UBC;MTX2;EIF2S1;CSNK2A1;RPS27A;CCZ1B;PGAM5;HUWE1",0.0389714744877461,0.106217658084878,0.0817150805114214,0.00273688504194082,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.3,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ385",3457,183,824,4.50273224043716,1578,1879,3.07672828564193,1783,0.510847555684119,0.250795487416835,0.228811107897021,0.00954584900202488,"Mitophagy - animal",0.0395403852652923,0.0395403852652923,0.333989007434759,1.36656185753374,116,91,"TFE3;RELA;TOMM40;OPTN;MTX3;FUNDC1;MAPK9;SMURF2;MTX1;MFN2;UBA52;BCL2L13;MUL1;RPS27A;TOMM20;UBC;RRAS2;BNIP3;ATF4;BECN1;AMFR;CSNK2A2;E2F1;TOMM7;CCZ1B;RAB7A;MTX2;NRAS;EIF2S1;CITED2;PHB2;KRAS;SRC;RAB5A;MAP1LC3B;CCZ1;OPA1;FKBP8;CSNK2A1;HUWE1;RAB5C;RABGEF1;TOMM70",0.0395403852652923,0.106217658084878,0.0821011997233358,0.00275597326541331,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ432",3371,131,973,7.42748091603053,1404,1967,3.10568848043099,2154,0.600711954909522,0.29101156926728,0.102640166122812,0.00563630970038564,"Mitophagy - animal",0.039568345323741,0.039568345323741,0.344867956158455,1.38153745493975,120,91,"MTX3;RELA;TOMM40;OPTN;MTX1;TFE3;SMURF2;BNIP3;MUL1;SRC;ATF4;EIF2S1;RABGEF1;UBA52;BECN1;RPS27A;FUNDC1;SAMM50;E2F1;BCL2L13;MTX2;UBC;AMFR;TOMM20;RRAS2;SMURF1;SQSTM1;PHB2;TOMM70;TOMM7;KRAS;RAB7A;MAPK9;HRAS;OPA1;CITED2;MFN2;ARIH1",0.039568345323741,0.106217658084878,0.0821011997233358,0.00275690737501579,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,3,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ087",848,27,250,9.25925925925926,368,480,2.33797735625655,1834,0.39622641509434,0.398584905660377,0.194575471698113,0.0106132075471698,"Mitophagy - animal",0.0396184886280264,0.0792369772560528,0.339756670675376,1.39228356711515,107,77,"RELA;MTX1;ATF4;TOMM40;RRAS2;TOMM70;EIF2S1;OPTN;E2F1;BCL2L13;RABGEF1;SMURF2;TFE3;HUWE1;RAB7A;RPS27A;BECN1;UBA52;UBC;AMFR;ARIH1;TOMM20;SMURF1;PGAM5;HIF1A;PHB2",0.0792369772560528,0.106217658084878,0.0821011997233358,0.00275858166407512,FALSE,TRUE,FALSE,"relapse_up",5000,FALSE
"within_sample",0.2,5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ317",2311,112,566,5.05357142857143,981,1330,3.26164874551971,1750,0.529208135006491,0.284292514063176,0.174816096927737,0.0116832540025963,"Mitophagy - animal",0.0396503278176709,0.0396503278176709,0.342843534772837,1.3784693456098,126,89,"TFE3;OPTN;RELA;TOMM40;UBA52;BNIP3;MAPK9;RRAS2;RPS27A;MTX1;SMURF2;BCL2L13;MFN2;UBC;TOMM7;RAB7A;TOMM20;MUL1;KRAS;ATF4;MAP1LC3B;RAB5C;AMFR;RAB5A;CCZ1B;ATG9A;E2F1;NRAS;CITED2;FKBP8;UBB;OPA1;FUNDC1;PHB2;TAX1BP1;FOXO3;CALCOCO2;SQSTM1;CSNK2B;BECN1;CSNK2A2;TBC1D15;CCZ1",0.0396503278176709,0.106217658084878,0.0821011997233358,0.00275964415538026,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.4,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ420",3983,208,958,4.60576923076923,1804,2179,2.86071875558734,1855,0.504644740145619,0.254833040421793,0.231483806176249,0.00903841325633944,"Mitophagy - animal",0.0396646243147372,0.0396646243147372,0.341615556916902,1.37490747777018,122,92,"RELA;TOMM40;MTX3;TFE3;BNIP3;OPTN;MTX1;SMURF2;MUL1;FUNDC1;ATF4;EIF2S1;MFN2;UBA52;E2F1;MAPK9;BECN1;RPS27A;UBC;BCL2L13;MTX2;TOMM20;RRAS2;AMFR;SAMM50;NRAS;RABGEF1;SRC;PHB2;TOMM7;RAB7A;HUWE1;SQSTM1;OPA1;KRAS;TBC1D15;CITED2",0.0396646243147372,0.106217658084878,0.0821011997233358,0.00276012108041325,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm05_n2",TRUE,"TMMwsp","signed_neglog10_P","MR011",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Mitophagy - animal",0.0397085610200364,0.0397085610200364,0.380492375007716,1.37436692795032,108,96,"RELA;MTX1;TOMM40;TFE3;MAPK9;OPTN;E2F1;MTX3;MUL1;AMFR;TOMM70;ATF4;NRAS;BCL2L13;SMURF2;RRAS2;BECN1;TOMM20;RAB7A;FUNDC1;UBA52;CSNK2A2;UBC;MTX2;MFN2;CCZ1B;EIF2S1;CSNK2A1;RPS27A;PGAM5;HUWE1;PHB2;BNIP3;CALCOCO2;KRAS;OPA1",0.0397085610200364,0.106217658084878,0.0821011997233358,0.00276158618195248,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.25,5,0,"none","Model + ranking","cpm05_n2",TRUE,"TMM","signed_neglog10_P","MR008",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,"Mitophagy - animal",0.040015243902439,0.040015243902439,0.375907903966848,1.36641414364647,104,96,"RELA;MTX1;TOMM40;TFE3;OPTN;MAPK9;E2F1;MTX3;MUL1;AMFR;TOMM70;ATF4;NRAS;SMURF2;BCL2L13;RRAS2;BECN1;UBA52;TOMM20;RAB7A;UBC;CSNK2A2;FUNDC1;MFN2;MTX2;RPS27A;CSNK2A1;EIF2S1;CCZ1B;HUWE1;PGAM5;BNIP3;PHB2;CALCOCO2;KRAS;OPA1;SP1;MAP1LC3B2;TOMM7;SAMM50;FKBP8;USP15",0.040015243902439,0.106217658084878,0.0822454196482768,0.0027717872991219,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.3,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ148",3431,163,1021,6.26380368098159,1413,2018,2.97842401500938,1689,0.417662489070242,0.288837073739435,0.282716409210143,0.0107840279801807,"Mitophagy - animal",0.0400166736140058,0.0400166736140058,0.327178830568502,1.36385153165004,95,90,"MTX1;RELA;OPTN;TOMM40;TFE3;E2F1;TOMM70;MAPK9;MUL1;MTX3;BECN1;ATF4;RRAS2;NRAS;SMURF2;MFN2;MAP1LC3B2;AMFR;BCL2L13;TOMM20;BNIP3;EIF2S1;MON1A;UBA52;FUNDC1;UBC;RAB7A;OPA1;CSNK2A2;RPS27A;HUWE1;PGAM5;HIF1A",0.0400166736140058,0.106217658084878,0.0822454196482768,0.00277183475145529,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"global",0.5,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ233",6414,528,1719,3.25568181818182,2643,3771,3.09024098111989,1856,0.453383224197069,0.242282507015903,0.294356096039913,0.00997817274711568,"Mitophagy - animal",0.0401459854014599,0.0401459854014599,0.328856465222864,1.37125652887338,98,93,"TOMM40;OPTN;MTX1;RELA;MTX3;TFE3;FUNDC1;SMURF2;BNIP3;ATF4;MUL1;EIF2S1;MAPK9;BCL2L13;E2F1;AMFR;TOMM20;TOMM70;UBA52;HUWE1;RRAS2;RPS27A;NRAS;PGAM5;KRAS;MFN2;OPA1;CSNK2A2;UBC;TOMM7;CSNK2A1;PHB2;SAMM50;ARIH1",0.0401459854014599,0.106217658084878,0.0822454196482768,0.00277612266507104,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
"within_sample",0.3,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ395",3824,212,895,4.22169811320755,1747,2077,3.21842163268641,1788.5,0.509152719665272,0.253661087866109,0.228033472803347,0.00915271966527197,"Mitophagy - animal",0.0401619979750253,0.0401619979750253,0.339910883639338,1.38713313034667,118,91,"RELA;TFE3;OPTN;TOMM40;MTX3;MAPK9;FUNDC1;MTX1;UBA52;SMURF2;MUL1;TOMM20;UBC;RPS27A;MFN2;RRAS2;BCL2L13;ATF4;BECN1;MTX2;TOMM7;AMFR;BNIP3;CSNK2A2;RAB7A;CITED2;CCZ1B;KRAS;NRAS;PHB2;MAP1LC3B;RABGEF1;FKBP8;RAB5A;EIF2S1;OPA1;TOMM70;USP30;RAB5C;CSNK2A1;E2F1;CCZ1",0.0401619979750253,0.106217658084878,0.0822454196482768,0.00277665308937503,FALSE,TRUE,TRUE,"relapse_up",5000,FALSE
