"case_id","axis","case_label","primary_analysis","n_patients","n_cells_total","min_cells_per_sample","genes_ranked_n","direction","global_FDR_tier","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total","target_family2_BH","target_family2_Holm","target_family4_BH","target_family4_Holm"
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05164 Influenza A",0.00116832832377858,0.0129246320818005,0.45505986738723,0.392572108371051,1.64563341455211,116,"ACTB;RELA;ACTG1;PRKCA;VDAC1;BID;IL1B;IFNGR2;HLA-DPA1;BAX;HLA-DRA;NXT1;TNFSF10;HLA-DQB1;MYD88;SLC25A5;CCL5;PIK3R3;NXT2;SOCS3;IFNG;PRSS3;TRAF3;OAS3;DNAJB1;IRF7;SLC25A6;RAE1;NFKB1;NFKBIB;OAS2;MAP2K1;CASP1;STAT2;STAT1;JAK1;TNFRSF10A;EIF2AK2;KPNA1;CCND3;XPO1;PML;TRIM25;MX1;RAB11A;KPNA2;AKT1","hsa05164","Influenza A",173,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04978 Mineral absorption",0.00129185880652997,0.0138581217427761,0.45505986738723,0.624021291077297,1.8974361393365,24,"FTL;FXYD2;ATP1B3;SLC39A4;SLC30A1;ATP1A1;FTH1;MT2A;ATOX1;SLC31A1;SLC40A1;HMOX2;ATP2B1;ATP7A;MT1E;MT1X","hsa04978","Mineral absorption",61,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05168 Herpes simplex virus 1 infection",0.00134474100800766,0.0140011269657268,0.45505986738723,0.368395445016076,1.58126787111549,136,"RELA;CALR;TAP1;ALYREF;HLA-C;TAP2;B2M;HLA-B;BID;NECTIN1;IL1B;SRSF6;IFNGR2;HLA-DPA1;BAX;HLA-E;HLA-DRA;HLA-A;SRSF3;TNFSF14;HLA-DQB1;MYD88;PPP1CC;CCL5;PIK3R3;HLA-F;SRSF9;SOCS3;IFNG;CD74;MAP3K7;SRPK1;TRAF3;SRSF2;OAS3;IRF7;IRAK1;CGAS;NFKB1;OAS2;SRSF7;STAT2;STAT1;JAK1;TAPBP;EIF2AK2;POU2F1;TNFRSF14;EIF2B2;TLR9;PDIA3;ZC3HAV1;PPP1CB;PML","hsa05168","Herpes simplex virus 1 infection",180,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05131 Shigellosis",0.00150921178772001,0.0148405825792468,0.45505986738723,0.345057122217606,1.55349320441256,191,"MALT1;PXN;ACTB;RIPK1;RELA;ACTG1;FOXO1;CD44;MYL12A;UBE2V2;VDAC1;IL1B;ARPC2;RRAGC;MAPK9;ITGB1;BAX;UBE2V1;UBE2D1;ACTN4;UBE2D3;UBA52;MYD88;HK1;ARF6;MYL5;RPS6KA5;CCL5;CYTH1;UBE2D2;ELMO2;CAST;PIK3R3;ACTN1;FBXW11;UBC;RPS27A;ACTR3B;ATG12;RIPK2;SEPTIN9;RRAGD;MDM2;MAP3K7;MYL12B;ARPC5L;SKP1;BCL10;SEPTIN11;RBX1;RAC1;CGAS;NFKB1;NFKBIB;RPS6KB1;CUL1;ACTR3;CASP1;MAP1LC3B;BECN1;FNBP1;CBX3;ARPC3;CDC42;SEPTIN7;BNIP3;SEPTIN2;ARPC5;CASP4;ACTR3C;ROCK1;CAPN2;PLCB4","hsa05131","Shigellosis",253,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05200 Pathways in cancer",0.00146821224675223,0.0148405825792468,0.45505986738723,0.305341449135786,1.44353183736953,299,"IL4;CSF3R;GADD45B;FOS;MYC;IL2RA;GNG4;STAT5A;IL4R;PIM1;RALA;TGFB1;RELA;STAT3;TPM3;RASGRP1;EPAS1;FOXO1;PRKCA;RARA;CALM1;BID;FLT3LG;GNG5;GSTO1;IFNGR2;MAPK9;ITGB1;BAX;ELOC;GNA12;GNAS;JAK3;NFKB2;TRAF4;RPS6KA5;PIK3R3;RASSF5;ELK1;FGF9;ADCY7;FRAT2;RASGRP3;GNG8;BBC3;GNB1;KIF7;FH;IFNG;MDM2;EGLN2;LPAR5;RASGRP2;HSP90B1;PDGFA;ETS1;AXIN1;GRB2;TRAF3;GNA13;ELOB;PMAIP1;GNG10;SKP1;RBX1;HDAC2;RAC1;CASP7;CALM3;NFKB1;RPS6KB1;HDAC1;MAP2K1;CUL1;STAT2;GNG2;KEAP1;STAT1;NCOA4;PTCH1;CDKN2A;JAK1;DDB2;EML4","hsa05200","Pathways in cancer",533,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04625 C-type lectin receptor signaling pathway",0.00157051929090194,0.0150260494318726,0.45505986738723,0.432731745056572,1.68734486191738,76,"FCER1G;MALT1;IRF1;RELA;CALM1;NFATC3;IL1B;MAPK9;NFATC1;NFKB2;NFATC2;IL10;PPP3R1;PIK3R3;BCL3;MDM2;RRAS2;PLK3;BCL10;RELB;CALM3;MAP3K14;NFKB1;CASP1;STAT2;STAT1","hsa04625","C-type lectin receptor signaling pathway",105,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04672 Intestinal immune network for IgA production",0.00161642073309466,0.0150582352504082,0.45505986738723,0.630506033883129,1.83792739828411,20,"IL4;ITGB7;TGFB1;CCR9;ICOS;HLA-DPA1;HLA-DRA;HLA-DQB1;IL10","hsa04672","Intestinal immune network for IgA production",50,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05166 Human T-cell leukemia virus 1 infection",0.00167648081967094,0.0152172874400901,0.45505986738723,0.347672609605648,1.54431730084028,175,"FOS;MYC;IL2RA;STAT5A;EGR1;TGFB1;RELA;CALR;HLA-C;RANBP1;VDAC1;B2M;HLA-B;NFATC3;CRTC3;HLA-DPA1;MAPK9;BAX;HLA-E;HLA-DRA;HLA-A;NFATC1;JAK3;NFKB2;HLA-DQB1;NFATC2;SLC25A5;PPP3R1;ZFP36;ANAPC13;PIK3R3;ELK1;MAP3K3;ADCY7;NFYB;HLA-F;TBPL1;CD3D;ITGB2;ETS1;RAN;VDAC2;ATF4;RANBP3;RELB;SLC25A6;MAP3K14;NFKB1;MAP3K1","hsa05166","Human T-cell leukemia virus 1 infection",224,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05310 Asthma",0.00186621058705013,0.0165159636953937,0.45505986738723,0.75835536169603,1.89208697974756,11,"IL4;FCER1G;HLA-DPA1;HLA-DRA;HLA-DQB1;IL10","hsa05310","Asthma",32,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05416 Viral myocarditis",0.00212996376363853,0.0183904188372692,0.431707695803346,0.50982561143091,1.75677179354049,40,"ACTB;ACTG1;HLA-C;SNTA1;HLA-B;BID;HLA-DPA1;HLA-E;HLA-DRA;EIF4G3;HLA-A;HLA-DQB1;HLA-F;DMD;ITGB2","hsa05416","Viral myocarditis",70,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05010 Alzheimer disease",0.00224548567224457,0.0189262363803471,0.431707695803346,0.313127443754221,1.46012136888757,266,"RELA;NDUFA6;COX7A2L;ADRM1;NDUFAB1;ATP5F1B;CALM1;APH1A;IRS1;VDAC1;BID;UQCRH;COX5A;PSMB1;COX6C;IL1B;MAPK9;NDUFC2;NDUFV2;COX4I1;TUBA4A;NDUFB7;CYC1;NAE1;NDUFB9;COX6A1;SLC25A5;SLC39A4;UQCRHL;PPP3R1;TUBA1C;COX7A2;ATP5F1C;PIK3R3;GAPDH;PSMC4;ATP5PF;ATP5F1E;FRAT2;SLC39A6;NDUFA12;UQCRB;PSMD12;ATP5PB;ATP5F1A;PSMB3;COX7B;AXIN1;PSMA7;ATP2A2;PSMD7;UQCR11;KIF5B;TUBB2A;PSMB7;COX8A;VDAC2;SEM1;ATF4;SLC39A3;NRBF2;SDHB;AGER;SLC25A6;CASP7;CALM3;ATP5MC3;PSMD11;NFKB1;NDUFA1;NDUFA9;MAP2K1;TUBA1B;PSMD8;BECN1;SLC39A8;NDUFB2;PSMC3;EIF2AK2;NRAS;SLC39A13;PSMC1;KRAS;XBP1;NDUFB6;NDUFB11;NDUFA2;PSMA4;CAPN2;PLCB4;NDUFB4;UQCRFS1;CSNK2A2;FZD6;ATP5MC1;PPP3CC","hsa05010","Alzheimer disease",388,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05322 Systemic lupus erythematosus",0.00233695495878688,0.0192391175676873,0.431707695803346,0.615983802183463,1.82331825976859,21,"CTSG;SNRPB;HLA-DPA1;HLA-DRA;SNRPD1;ACTN4;HLA-DQB1;IL10;ACTN1;TRIM21;IFNG","hsa05322","Systemic lupus erythematosus",143,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05417 Lipid and atherosclerosis",0.00250329025287366,0.0201401079435744,0.431707695803346,0.354280912707864,1.53422484635544,144,"FOS;ABCA1;VLDLR;RELA;STAT3;RAP1A;PRKCA;CALM1;BID;MAP2K3;NFATC3;IL1B;ERO1A;MAPK9;RAP1B;BAX;TNFSF10;NCF1;NFATC1;CYBA;NFATC2;MYD88;CCL5;PPP3R1;PIK3R3;SOD2;HSPD1;MAP3K7;HSP90B1;TRAF3;ATF4;IRF7;HSPA4;AGER;IRAK1;RAC1;CASP7;CALM3;NFKB1;CASP1;TNFRSF10A;CCL3;CDC42;POU2F1;CAMK2D;NRAS;MIB1;KRAS;XBP1;HSP90AB1","hsa05417","Lipid and atherosclerosis",216,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa03040 Spliceosome",0.00274028550038225,0.021556912603007,0.431707695803346,0.364960461997415,1.56820680564699,138,"EIF4A3;ALYREF;MAGOH;TXNL4A;PUF60;SF3B6;SRSF6;RP9;SNRPB;SNRPD1;PPIL1;SRSF3;SNRPB2;LSM5;HNRNPA1;SNRPF;PPIH;HNRNPC;SNRPE;SNRPA1;SF3B4;THOC7;SNU13;RBM17;SRSF9;CHERP;SNRPC;PHF5A;DDX5;SRSF2;PQBP1;SNRPD2;BUD31;SRSF7;LSM2;TCERG1;XAB2;PRPF40B;LSM3;SF3B5;SF3A2;PRPF6;SRSF5;HNRNPA3;SF1;PRPF38B;CCDC12;CWC25;SNIP1;HNRNPM;CASC3;SLU7;HNRNPK;RBM8A;LSM6;SNRPG;TRA2B;HNRNPU;SMNDC1;ZMAT2;RBM22","hsa03040","Spliceosome",188,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05132 Salmonella infection",0.00321196988265317,0.0247182030099831,0.431707695803346,0.327781842707,1.48596185476301,199,"FOS;MYC;RALA;ACTB;RIPK1;RELA;ACTG1;MYL12A;SNX18;MAP2K3;IL1B;VPS18;S100A10;ARPC2;MAPK9;BAX;TNFSF10;TUBA4A;MYD88;ARF6;FBXO22;MYL5;CYTH1;TUBA1C;ELMO2;GAPDH;ACTR3B;RIPK2;RHOG;ARL8A;MAP3K7;MYL12B;DYNLL2;HSP90B1;ARPC5L;KIF5B;TUBB2A;RAB7A;RPS3;SKP1;IRAK1;RAC1;CASP7;KPNA4;NFKB1;MAP2K1;TUBA1B;ACTR3;CASP1;TXN2;CYFIP2;TNFRSF10A;ARPC3;CDC42;RAB5A;RAB5C;TCF7L2;ARPC5;TLR9;CASP4;KPNA1;HSP90AB1;ACTR3C","hsa05132","Salmonella infection",248,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04350 TGF-beta signaling pathway",0.0033113359427936,0.0249407005052965,0.431707695803346,0.444546988409896,1.67643014834982,61,"ID2;MYC;TGFB1;ID1;NEO1;ID3;TFDP1;SMURF2;SIN3A;E2F5;ACVR1B;IFNG;TGIF2;SKP1;RBX1;SKIL;HDAC2;LTBP1;EMP3;RPS6KB1;HDAC1;CUL1","hsa04350","TGF-beta signaling pathway",110,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04514 Cell adhesion molecule (CAM) interaction",0.0037035393436921,0.0263517074205952,0.431707695803346,0.440127194980109,1.6826246984467,64,"ITGB7;CD58;CD226;HLA-C;NEO1;PDCD1;ICOS;HLA-B;ICAM3;NECTIN1;PTPRD;HLA-DPA1;ITGB1;HLA-E;HLA-DRA;HLA-A;CD6;JAM3;HLA-DQB1;ICAM2;HLA-F;NLGN4X;NTNG2;ITGB2","hsa04514","Cell adhesion molecule (CAM) interaction",160,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04662 B cell receptor signaling pathway",0.00363281521627196,0.0263517074205952,0.431707695803346,0.442158062434065,1.66742127497428,61,"FOS;MALT1;IFITM1;RELA;NFATC3;CD81;NFKBIE;NFATC1;NFATC2;PPP3R1;PTPN6;PIK3R3;RASGRP3;GRB2;BCL10;RAC1;NFKB1;NFKBIB;MAP2K1","hsa04662","B cell receptor signaling pathway",87,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04380 Osteoclast differentiation",0.00372199257353039,0.0263517074205952,0.431707695803346,0.400807296808876,1.63195581064409,91,"JUNB;FOS;FOSB;TGFB1;RELA;LCP2;FOSL2;IL1B;IFNGR2;MAPK9;NCF1;NFATC1;CYBA;NFKB2;NFATC2;PPP3R1;PIK3R3;SIRPG;SOCS3;IFNG;MAP3K7;ATP2A2;GRB2;RELB;RAC1;MAP3K14;NFKB1;MAP2K1;STAT2;STAT1;JAK1","hsa04380","Osteoclast differentiation",138,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_down","FDR < 0.05","hsa00511 Other glycan degradation",0.00407431632964437,0.0272133581263039,0.407017918923954,-0.636549321201593,-1.83256391197531,16,"GBA2;MAN2B2;MANBA;MAN2C1;ENGASE","hsa00511","Other glycan degradation",18,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04217 Necroptosis",0.00400960709950437,0.0272133581263039,0.407017918923954,0.38281287104873,1.56437327153857,94,"STAT5A;RIPK1;FTL;STAT3;VDAC1;BID;IL1B;IFNGR2;MAPK9;BAX;TNFSF10;JAK3;GLUD1;SLC25A5;CHMP2B;SPATA2;FTH1;PPIA;SPATA2L;IFNG;VPS4A;VDAC2;SLC25A6;CHMP1A;CASP1;STAT2;STAT1;JAK1;TNFRSF10A;EIF2AK2;CAMK2D;HSP90AB1;CAPN2;CHMP4B;CHMP2A;SMPD1;BCL2;CHMP5;STAT4","hsa04217","Necroptosis",168,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04010 MAPK signaling pathway",0.0040141077391858,0.0272133581263039,0.407017918923954,0.335387697192735,1.48974928985981,175,"GADD45B;FOS;MYC;PTPN7;TGFB1;RELA;DUSP6;RASGRP1;RAP1A;PRKCA;MAP2K3;FLT3LG;NFATC3;IL1B;MAP3K8;MAPK9;RAP1B;MKNK2;FLT1;GNA12;NFATC1;NFKB2;DUSP2;MYD88;RPS6KA5;MAPKAPK3;PPP3R1;ELK1;MAP3K3;FGF9;RASGRP3;MAP4K2;RRAS2;RASA2;CDC25B;MAP3K7;RASGRP2;PDGFA;GRB2;MAP3K4;ATF4;DUSP5;DUSP1;RELB;IRAK1;RAC1;MAP3K14;NFKB1;MAP3K1;RPS6KA3;MAP2K1","hsa04010","MAPK signaling pathway",300,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04612 Antigen processing and presentation",0.00449807817582523,0.0294874013748543,0.407017918923954,0.463707250659424,1.66945226812068,50,"LGMN;KIR3DL2;CALR;TAP1;HLA-C;TAP2;B2M;HLA-B;HLA-DPA1;HLA-E;HLA-DRA;HLA-A;HLA-DQB1;NFYB;HLA-F;IFNG;CD74","hsa04612","Antigen processing and presentation",82,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05133 Pertussis",0.00460491241137587,0.0296388907932192,0.407017918923954,0.467216383868406,1.67017352200629,47,"FOS;IRF1;RELA;CALM1;IRF8;IL1B;MAPK9;ITGB1;CFL1;MYD88;IL10;ITGB2;IRAK1;CASP7;CALM3;NFKB1;CASP1;ITGAM","hsa05133","Pertussis",78,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_down","FDR < 0.05","hsa04742 Taste transduction",0.00476970782540416,0.0301513673248763,0.407017918923954,-0.681733620165741,-1.84092938420851,12,"SCN2A;SCN3A;GABBR1","hsa04742","Taste transduction",86,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05211 Renal cell carcinoma",0.0052861617030089,0.0328298463660552,0.407017918923954,0.443604000389881,1.65029874309782,57,"TGFB1;TFE3;EPAS1;RAP1A;RAPGEF1;RAP1B;ELOC;PIK3R3;FH;EGLN2;PRCC;ETS1;GRB2;ELOB;RBX1;RAC1;MAP2K1;CDC42;VHL;NRAS;KRAS","hsa05211","Renal cell carcinoma",70,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04210 Apoptosis",0.00550357857371339,0.0335908071568024,0.407017918923954,0.355790897327819,1.48576891886327,115,"GADD45B;CTSW;FOS;CTSC;ACTB;BCL2A1;RIPK1;RELA;ACTG1;CTSZ;BID;MAPK9;BAX;LMNA;TNFSF10;TUBA4A;DIABLO;TUBA1C;PIK3R3;BBC3;CTSF;ATF4;PMAIP1;CASP7;MAP3K14;NFKB1;MAP2K1;TUBA1B","hsa04210","Apoptosis",137,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04620 Toll-like receptor signaling pathway",0.00636243945356873,0.0381746367214124,0.407017918923954,0.416464417453641,1.60506615512149,67,"FOS;RIPK1;RELA;MAP2K3;IL1B;MAP3K8;MAPK9;MYD88;CCL5;PIK3R3;TOLLIP;MAP3K7;TRAF3;CCL4;IRF7;IRAK1;RAC1;NFKB1;MAP2K1;STAT2;STAT1;JAK1;CCL3","hsa04620","Toll-like receptor signaling pathway",109,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05221 Acute myeloid leukemia",0.00731420742032323,0.0431538237799071,0.407017918923954,0.437586165670824,1.61768826962305,56,"MYC;PER2;STAT5A;PIM1;BCL2A1;RELA;STAT3;DUSP6;RARA","hsa05221","Acute myeloid leukemia",68,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa05163 Human cytomegalovirus infection",0.00773131671562474,0.044866985530019,0.407017918923954,0.333184003599258,1.45648983165102,157,"MYC;GNG4;PXN;RIPK1;RELA;STAT3;CALR;PRKCA;TAP1;CALM1;HLA-C;TAP2;B2M;HLA-B;BID;NFATC3;GNG5;IL1B;BAX;HLA-E;IL10RA;GNA12;GNAS;HLA-A;NFATC1;NFATC2;CCL5;PPP3R1;PIK3R3;ELK1;ADCY7;HLA-F;GNG8;GNB1;MDM2;GRB2;GNA13;ATF4;CCL4;GNG10;RAC1;CALM3;CGAS;NFKB1;RPS6KB1;MAP2K1","hsa05163","Human cytomegalovirus infection",227,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR < 0.05","hsa04064 NF-kappa B signaling pathway",0.00861298561399736,0.0491773694734688,0.380730400722792,0.400113210612599,1.55444505080704,71,"GADD45B;PLAU;MALT1;BCL2A1;RIPK1;RELA;LTB;IL1B;TNFSF14;NFKB2;MYD88;MAP3K7;TRAF3;CCL4;BCL10;RELB;IRAK1;MAP3K14;NFKB1","hsa04064","NF-kappa B signaling pathway",105,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05323 Rheumatoid arthritis",0.010168514232839,0.0558685895029048,0.380730400722792,0.451389527377982,1.60114456557339,46,"FOS;TGFB1;ATP6V0A4;LTB;IL1B;HLA-DPA1;FLT1;HLA-DRA;ATP6V0C;HLA-DQB1;ATP6V0D1;CCL5;ITGB2;IFNG;ATP6V0E1;ATP6V1G1","hsa05323","Rheumatoid arthritis",95,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa04015 Rap1 signaling pathway",0.0104161777039314,0.0558685895029048,0.380730400722792,0.35603897062948,1.49211704267062,117,"SIPA1L1;SIPA1;RALA;ACTB;ID1;ACTG1;RAP1A;LCP2;PRKCA;SKAP1;FARP2;CALM1;RAPGEF1;MAP2K3;RAP1B;ITGB1;FLT1;GNAS;ENAH;PARD6B;PRKD2;PIK3R3;RASSF5;FGF9;ADCY7;RAPGEF5;RASGRP3;ITGB2;LPAR5;RASGRP2;PDGFA;TIAM1;RAC1;CALM3;RAP1GAP","hsa04015","Rap1 signaling pathway",212,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05205 Proteoglycans in cancer",0.0103821934373607,0.0558685895029048,0.380730400722792,0.352306529110093,1.46390627899556,108,"MYC;PLAU;PXN;ACTB;TGFB1;ACTG1;STAT3;PRKCA;CD63;CD44;ITGB1;PPP1CC;NUDT16L1;PTPN6;PIK3R3;ELK1;RPS6;MDM2;RRAS2;PLAUR;GRB2;DDX5;TIAM1;RAC1;RPS6KB1;MAP2K1;RDX;PTCH1;CDC42;MSN;CAMK2D;NRAS;KRAS;ROCK1;PPP1CB;FLNA;FZD6;EZR","hsa05205","Proteoglycans in cancer",204,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05167 Kaposi sarcoma-associated herpesvirus infection",0.00995296424325544,0.0558685895029048,0.380730400722792,0.334854324584108,1.44356012314239,142,"FOS;MYC;GNG4;RELA;STAT3;CALM1;HLA-C;HLA-B;BID;NFATC3;GNG5;MAPK9;BAX;HLA-E;HLA-A;NFATC1;UBA52;NFATC2;PPP3R1;ZFP36;PIK3R3;UBC;RPS27A;CLEC2B;HLA-F;GNG8;GNB1;TRAF3;IRF7;GNG10;RAC1;CALM3;NFKB1;MAP2K1;STAT2;GNG2;STAT1;MAP1LC3B;BECN1;JAK1","hsa05167","Kaposi sarcoma-associated herpesvirus infection",196,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05161 Hepatitis B",0.0112983225566821,0.0596956147024698,0.380730400722792,0.348589633653259,1.47979393123048,126,"FOS;MYC;STAT5A;TGFB1;RELA;STAT3;PRKCA;YWHAB;BID;MAP2K3;NFATC3;DDX3X;YWHAZ;MAPK9;BAX;YWHAQ;NFATC1;JAK3;NFATC2;MYD88;PIK3R3;ELK1;MAP3K7;GRB2;TRAF3;ATF4;IRF7;IRAK1;NFKB1;MAP3K1;MAP2K1;STAT2;STAT1;JAK1;DDB2","hsa05161","Hepatitis B",163,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa04940 Type I diabetes mellitus",0.0121816651653522,0.0634163157137454,0.380730400722792,0.573955243563615,1.67308163735976,20,"HLA-C;HLA-B;IL1B;HLA-DPA1;HLA-E;HLA-DRA;HLA-A;HLA-DQB1;HSPD1;HLA-F;IFNG","hsa04940","Type I diabetes mellitus",44,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa04066 HIF-1 signaling pathway",0.0126240292122208,0.0647667585670461,0.380730400722792,0.390254882137669,1.52640992289309,78,"LDHA;RELA;STAT3;EPAS1;PRKCA;PGK1;ALDOA;ALDOC;IFNGR2;MKNK2;FLT1;ELOC;HK1;ENO1;LDHB;PIK3R3;GAPDH;PFKP;RPS6;EIF4E2;IFNG;EGLN2;ELOB;RBX1;NFKB1;RPS6KB1;SERPINE1;MAP2K1;VHL;PDHA1;TFRC;CAMK2D","hsa04066","HIF-1 signaling pathway",110,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05130 Pathogenic Escherichia coli infection",0.0130999373815018,0.0662482547578807,0.380730400722792,0.333648699184489,1.42218879698266,133,"FOS;ACTB;MYO1F;RIPK1;RELA;ACTG1;IL1B;ARPC2;TMBIM6;MAPK9;ITGB1;BAX;TNFSF10;GNA12;TUBA4A;MYD88;ARF6;CYTH1;TUBA1C;PTPN6;NCL;GAPDH;ACTR3B;LPAR5;MAP3K7;ARPC5L;GNA13;TUBB2A;RPS3;IRAK1;RAC1;CASP7;NFKB1;NFKBIB;TUBA1B;ACTR3;CASP1;CYFIP2;TNFRSF10A;ARPC3;CDC42","hsa05130","Pathogenic Escherichia coli infection",200,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05142 Chagas disease",0.0140257946753217,0.069931426972731,0.380730400722792,0.384684118275379,1.49450282549207,71,"FOS;TGFB1;CD247;RELA;CALR;IL1B;IFNGR2;MAPK9;GNAS;MYD88;IL10;CCL5;PIK3R3;CD3D;IFNG;IRAK1;NFKB1;GNA15;SERPINE1","hsa05142","Chagas disease",103,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05144 Malaria",0.0158265534312364,0.0767479440364067,0.352487857583619,0.56524174350763,1.64768175277942,20,"KLRB1;TGFB1;GYPC;CD81;IL1B;MYD88;IL10;ITGB2;IFNG;KLRK1","hsa05144","Malaria",50,,,,
"cnv_sample_top25","CNV cutoff","Top 25% within each sample",FALSE,3,3210,179,11620,"relapse_up","FDR 0.05b","hsa05414 Dilated cardiomyopathy",0.015628721513346,0.0767479440364067,0.352487857583619,0.463634681569834,1.55312870961794,34,"ITGB7;ACTB;TGFB1;ACTG1;TPM3;SNTA1;EMD;ITGB1;LMNA;GNAS;ADCY7;TPM4;DMD;ATP2A2","hsa05414","Dilated cardiomyopathy",105,,,,
