"selection_scope","top_fraction","mt_max","min_features","upper_feature_cap","specification_axis","gene_filter","robust_dispersion","normalization","rank_metric","specification_id","n_cells_total","min_cells_per_sample","max_cells_per_sample","sample_cell_imbalance_ratio","diagnosis_cells_n","relapse_cells_n","median_percent_mt","median_nFeature_RNA","cycling_prop","immature_prop","quiescent_prop","er_stress_prop","valid","invalid_reason","primary_equivalent"
"global",0.25,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ090",1995,74,622,8.40540540540541,903,1092,2.54560882477726,1616,0.386967418546366,0.292731829573935,0.306766917293233,0.0135338345864662,TRUE,"",FALSE
"global",0.25,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ091",1976,73,620,8.49315068493151,889,1087,2.55432699395548,1621,0.390182186234818,0.295546558704453,0.301113360323887,0.0131578947368421,TRUE,"",FALSE
"global",0.25,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ092",1975,73,620,8.49315068493151,889,1086,2.55263157894737,1621,0.389873417721519,0.295696202531646,0.30126582278481,0.0131645569620253,TRUE,"",FALSE
"global",0.25,3.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ093",1864,61,603,9.88524590163934,808,1056,2.56077625208488,1658,0.40343347639485,0.310622317596566,0.271995708154506,0.0139484978540773,TRUE,"",FALSE
"global",0.25,3.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ094",1863,61,603,9.88524590163934,808,1055,2.56016385048643,1658,0.403113258185722,0.310789049919485,0.272141706924316,0.0139559849704777,TRUE,"",FALSE
"global",0.25,3.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ095",1209,46,384,8.34782608695652,438,771,2.60510704152695,1858,0.440033085194376,0.396195202646816,0.15550041356493,0.00827129859387924,TRUE,"",FALSE
"global",0.25,3.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ096",1208,46,384,8.34782608695652,438,770,2.60252346365497,1858,0.439569536423841,0.396523178807947,0.155629139072848,0.00827814569536424,TRUE,"",FALSE
"global",0.25,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ097",2485,99,787,7.94949494949495,1039,1446,2.79105628373169,1631,0.407243460764588,0.296981891348089,0.283299798792757,0.0124748490945674,TRUE,"",FALSE
"global",0.25,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ098",2484,99,787,7.94949494949495,1039,1445,2.79297011249588,1631,0.407004830917874,0.297101449275362,0.28341384863124,0.0124798711755233,TRUE,"",FALSE
"global",0.25,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ099",2462,98,785,8.01020408163265,1022,1440,2.80161723669579,1635,0.410235580828595,0.299756295694557,0.277822908204712,0.0121852152721365,TRUE,"",FALSE
"global",0.25,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ100",2461,98,785,8.01020408163265,1022,1439,2.80203784570597,1635,0.409995936611134,0.299878098334011,0.277935798455912,0.0121901665989435,TRUE,"",FALSE
"global",0.25,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ101",2317,85,764,8.98823529411765,916,1401,2.78969957081545,1674,0.426845058264998,0.315494173500216,0.245144583513164,0.0125161847216228,TRUE,"",FALSE
"global",0.25,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ102",2316,85,764,8.98823529411765,916,1400,2.78987186489388,1674,0.426597582037997,0.315630397236615,0.245250431778929,0.0125215889464594,TRUE,"",FALSE
"global",0.25,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ103",1534,65,491,7.55384615384615,502,1032,2.86928880159168,1881.5,0.465449804432855,0.389178617992177,0.13754889178618,0.00782268578878748,TRUE,"",FALSE
"global",0.25,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ104",1533,65,491,7.55384615384615,502,1031,2.87081339712919,1881,0.465101108936725,0.389432485322896,0.137638617090672,0.00782778864970646,TRUE,"",FALSE
"global",0.25,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ105",2865,119,890,7.47899159663866,1175,1690,2.98035673967035,1634,0.413612565445026,0.296684118673647,0.27783595113438,0.0118673647469459,TRUE,"",FALSE
"global",0.25,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ106",2864,119,890,7.47899159663866,1175,1689,2.98192986158667,1634,0.41340782122905,0.296787709497207,0.277932960893855,0.0118715083798883,TRUE,"",FALSE
"global",0.25,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ107",2841,118,887,7.51694915254237,1158,1683,2.98645320197044,1640,0.416402675114396,0.299190425906371,0.272791270679338,0.0116156282998944,TRUE,"",FALSE
"global",0.25,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ108",2840,118,887,7.51694915254237,1158,1682,2.98655993431856,1640,0.416197183098592,0.299295774647887,0.272887323943662,0.0116197183098592,TRUE,"",FALSE
"global",0.25,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ109",2645,105,859,8.18095238095238,1011,1634,2.96708391284191,1688,0.435538752362949,0.31758034026465,0.235160680529301,0.0117202268431002,TRUE,"",FALSE
"global",0.25,4.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ110",2644,105,859,8.18095238095238,1011,1633,2.96785069263809,1687.5,0.435325264750378,0.317700453857791,0.235249621785174,0.0117246596066566,TRUE,"",FALSE
"global",0.25,4.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ111",1765,83,552,6.65060240963855,553,1212,3.05229852968546,1897,0.475920679886686,0.390934844192635,0.125779036827195,0.00736543909348442,TRUE,"",FALSE
"global",0.25,4.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ112",1764,83,552,6.65060240963855,553,1211,3.05375145616174,1896,0.47562358276644,0.391156462585034,0.125850340136054,0.00736961451247166,TRUE,"",FALSE
"global",0.25,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ113",3207,140,971,6.93571428571429,1308,1899,3.12895069532238,1634,0.409105082631743,0.299033364515123,0.280324290614281,0.0115372622388525,TRUE,"",TRUE
"global",0.25,5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ114",3206,140,971,6.93571428571429,1308,1898,3.12901250541869,1634,0.408920773549594,0.299126637554585,0.280411728009981,0.0115408608858391,TRUE,"",FALSE
"global",0.25,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ115",3180,139,968,6.96402877697842,1289,1891,3.13429578865388,1639.5,0.411949685534591,0.30125786163522,0.275471698113208,0.0113207547169811,TRUE,"",FALSE
"global",0.25,5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ116",3179,139,968,6.96402877697842,1289,1890,3.13439244310863,1639,0.411764705882353,0.301352626612142,0.275558351682919,0.0113243158225857,TRUE,"",FALSE
"global",0.25,5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ117",2937,125,936,7.488,1100,1837,3.10739949504758,1692,0.4341164453524,0.322437861763704,0.231869254341164,0.0115764385427307,TRUE,"",FALSE
"global",0.25,5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ118",2936,125,936,7.488,1100,1836,3.10815723156744,1692,0.433923705722071,0.322547683923706,0.231948228882834,0.0115803814713896,TRUE,"",FALSE
"global",0.25,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ119",1961,98,605,6.1734693877551,595,1366,3.17991631799163,1903,0.477817440081591,0.393676695563488,0.121366649668536,0.0071392146863845,TRUE,"",FALSE
"global",0.25,5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ120",1960,98,605,6.1734693877551,595,1365,3.18067183053494,1902.5,0.477551020408163,0.393877551020408,0.121428571428571,0.00714285714285714,TRUE,"",FALSE
"global",0.3,3,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ121",1766,66,604,9.15151515151515,933,833,2.23791048608924,1615.5,0.338052095130238,0.271800679501699,0.37599093997735,0.0141562853907135,TRUE,"",FALSE
"global",0.3,3,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ122",1765,66,604,9.15151515151515,933,832,2.23771093176816,1615,0.337677053824363,0.271954674220963,0.376203966005666,0.0141643059490085,TRUE,"",FALSE
"global",0.3,3,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ123",1746,65,594,9.13846153846154,920,826,2.24624851834613,1617.5,0.34077892325315,0.274914089347079,0.370561282932417,0.013745704467354,TRUE,"",FALSE
"global",0.3,3,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ124",1745,65,594,9.13846153846154,920,825,2.24570673712021,1617,0.340401146131805,0.275071633237822,0.370773638968481,0.0137535816618911,TRUE,"",FALSE
"global",0.3,3,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ125",1667,54,557,10.3148148148148,866,801,2.25394440270473,1646,0.347330533893221,0.285542891421716,0.352729454109178,0.0143971205758848,TRUE,"",FALSE
"global",0.3,3,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ126",1666,54,557,10.3148148148148,866,800,2.25388392660056,1645,0.346938775510204,0.285714285714286,0.352941176470588,0.014405762304922,TRUE,"",FALSE
"global",0.3,3,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ127",1084,37,294,7.94594594594595,497,587,2.29833728319277,1850.5,0.382841328413284,0.369926199261993,0.235239852398524,0.0119926199261993,TRUE,"",FALSE
"global",0.3,3,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ128",1083,37,294,7.94594594594595,497,586,2.29756234239283,1850,0.382271468144044,0.370267774699908,0.235457063711911,0.0120036934441367,TRUE,"",FALSE
"global",0.3,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ129",2412,98,715,7.29591836734694,1116,1296,2.52580278622747,1655,0.384328358208955,0.279021558872305,0.32379767827529,0.0128524046434494,TRUE,"",FALSE
"global",0.3,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ130",2411,98,715,7.29591836734694,1116,1295,2.52577319587629,1655,0.384072998755703,0.279137287432601,0.323931978432186,0.0128577353795106,TRUE,"",FALSE
"global",0.3,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ131",2391,97,713,7.35051546391753,1102,1289,2.53419147224457,1660,0.386867419489753,0.281472187369302,0.319113341698034,0.0125470514429109,TRUE,"",FALSE
"global",0.3,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ132",2390,97,713,7.35051546391753,1102,1288,2.53340425492505,1660,0.386610878661088,0.281589958158996,0.319246861924686,0.0125523012552301,TRUE,"",FALSE
"global",0.3,3.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ133",2278,85,696,8.18823529411765,1020,1258,2.53340425492505,1687,0.397717295873573,0.293239683933275,0.295873573309921,0.0131694468832309,TRUE,"",FALSE
"global",0.3,3.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ134",2277,85,696,8.18823529411765,1020,1257,2.53261703760553,1687,0.397452788757137,0.293368467281511,0.296003513394818,0.0131752305665349,TRUE,"",FALSE
"global",0.3,3.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ135",1536,64,465,7.265625,578,958,2.59199303500257,1889.5,0.439453125,0.367838541666667,0.18359375,0.00911458333333333,TRUE,"",FALSE
"global",0.3,3.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ136",1535,64,465,7.265625,578,957,2.59105353214373,1889,0.439087947882736,0.368078175895765,0.18371335504886,0.00912052117263844,TRUE,"",FALSE
"global",0.3,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ137",3006,136,902,6.63235294117647,1276,1730,2.77514613378756,1674,0.40585495675316,0.286759813705922,0.295741849634065,0.011643379906853,TRUE,"",FALSE
"global",0.3,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ138",3005,136,902,6.63235294117647,1276,1729,2.77544154751892,1674,0.405657237936772,0.286855241264559,0.295840266222962,0.0116472545757072,TRUE,"",FALSE
"global",0.3,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ139",2982,135,900,6.66666666666667,1259,1723,2.77827900076186,1682.5,0.408450704225352,0.289067739771965,0.291079812206573,0.01140174379611,TRUE,"",FALSE
"global",0.3,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ140",2981,135,900,6.66666666666667,1259,1722,2.77878022374594,1682,0.408252264340825,0.289164709828916,0.291177457229118,0.0114055686011406,TRUE,"",FALSE
"global",0.3,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ141",2836,122,879,7.20491803278689,1152,1684,2.77277730889922,1711,0.422073342736248,0.30148095909732,0.264809590973202,0.0116361071932299,TRUE,"",FALSE
"global",0.3,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ142",2835,122,879,7.20491803278689,1152,1683,2.77354465102103,1711,0.421869488536155,0.301587301587302,0.264902998236332,0.0116402116402116,TRUE,"",FALSE
"global",0.3,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ143",1957,96,590,6.14583333333333,661,1296,2.86071875558734,1911,0.464997445068983,0.366888094021461,0.159938681655595,0.00817577925396014,TRUE,"",FALSE
"global",0.3,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ144",1956,96,590,6.14583333333333,661,1295,2.86093441285678,1911,0.464723926380368,0.367075664621677,0.160020449897751,0.0081799591002045,TRUE,"",FALSE
"global",0.3,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ145",3457,164,1024,6.24390243902439,1430,2027,2.97202797202797,1685,0.41538906566387,0.286664738212323,0.286954006363899,0.0109921897599074,TRUE,"",FALSE
"global",0.3,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ146",3456,164,1024,6.24390243902439,1430,2026,2.97247802853184,1685,0.415219907407407,0.286747685185185,0.287037037037037,0.0109953703703704,TRUE,"",FALSE
"global",0.3,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ147",3432,163,1021,6.26380368098159,1413,2019,2.97817493961631,1689,0.417832167832168,0.288752913752914,0.282634032634033,0.0107808857808858,TRUE,"",FALSE
"global",0.3,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ148",3431,163,1021,6.26380368098159,1413,2018,2.97842401500938,1689,0.417662489070242,0.288837073739435,0.282716409210143,0.0107840279801807,TRUE,"",FALSE
"global",0.3,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ149",3234,150,993,6.62,1264,1970,2.95862739052268,1723,0.43382807668522,0.303339517625232,0.252009894867038,0.0108225108225108,TRUE,"",FALSE
"global",0.3,4.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ150",3233,150,993,6.62,1264,1969,2.96078954387837,1723,0.433652953912775,0.303433343643675,0.25208784410764,0.0108258583359109,TRUE,"",FALSE
"global",0.3,4.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ151",2247,120,669,5.575,721,1526,3.05065771060733,1933,0.478860703159769,0.36849132176235,0.14508233199822,0.00756564307966177,TRUE,"",FALSE
"global",0.3,4.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ152",2246,120,669,5.575,721,1525,3.0514781201464,1933,0.478628673196794,0.368655387355298,0.145146927871772,0.00756901157613535,TRUE,"",FALSE
"global",0.3,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ153",3849,194,1122,5.78350515463918,1576,2273,3.12031952071892,1684,0.414133541179527,0.289166017147311,0.286048324240062,0.0106521174330995,TRUE,"",FALSE
"global",0.3,5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ154",3848,194,1122,5.78350515463918,1576,2272,3.12078401005934,1684,0.413981288981289,0.289241164241164,0.286122661122661,0.0106548856548857,TRUE,"",FALSE
"global",0.3,5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ155",3821,193,1119,5.7979274611399,1557,2264,3.12406576980568,1689,0.416644857367181,0.29102329233185,0.281863386548024,0.0104684637529443,TRUE,"",FALSE
"global",0.3,5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ156",3820,193,1119,5.7979274611399,1557,2263,3.1242277687146,1688.5,0.416492146596859,0.291099476439791,0.281937172774869,0.0104712041884817,TRUE,"",FALSE
"global",0.3,5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ157",3576,179,1087,6.07262569832402,1366,2210,3.10209383898624,1728,0.435402684563758,0.307885906040268,0.246085011185682,0.0106263982102908,TRUE,"",FALSE
"global",0.3,5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ158",3575,179,1087,6.07262569832402,1366,2209,3.1021897810219,1728,0.435244755244755,0.307972027972028,0.246153846153846,0.0106293706293706,TRUE,"",FALSE
"global",0.3,5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ159",2485,144,733,5.09027777777778,775,1710,3.17529360591562,1938,0.483702213279678,0.371428571428571,0.137625754527163,0.00724346076458753,TRUE,"",FALSE
"global",0.3,5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ160",2484,144,733,5.09027777777778,775,1709,3.1759106244903,1938,0.483494363929147,0.371578099838969,0.13768115942029,0.0072463768115942,TRUE,"",FALSE
"global",0.4,3,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ161",2367,102,896,8.7843137254902,1293,1074,2.21786064769382,1687,0.326996197718631,0.249260667511618,0.408956485002112,0.0147866497676384,TRUE,"",FALSE
"global",0.4,3,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ162",2366,102,896,8.7843137254902,1293,1073,2.21784556319693,1686.5,0.326711749788673,0.249366018596788,0.409129332206255,0.014792899408284,TRUE,"",FALSE
"global",0.4,3,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ163",2347,101,886,8.77227722772277,1280,1067,2.22271615914648,1690,0.328930549637836,0.251384746484874,0.405198125266297,0.0144865786109928,TRUE,"",FALSE
"global",0.4,3,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ164",2346,101,886,8.77227722772277,1280,1066,2.22167326581966,1689.5,0.328644501278772,0.251491901108269,0.40537084398977,0.0144927536231884,TRUE,"",FALSE
"global",0.4,3,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ165",2266,90,848,9.42222222222222,1224,1042,2.23107569721116,1712,0.333186231244484,0.258605472197705,0.393203883495146,0.0150044130626655,TRUE,"",FALSE
"global",0.4,3,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ166",2265,90,848,9.42222222222222,1224,1041,2.23107569721116,1712,0.332891832229581,0.258719646799117,0.393377483443709,0.0150110375275938,TRUE,"",FALSE
"global",0.4,3,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ167",1595,70,470,6.71428571428571,783,812,2.26843100189036,1896,0.368025078369906,0.318495297805643,0.299686520376176,0.0137931034482759,TRUE,"",FALSE
"global",0.4,3,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ168",1594,70,470,6.71428571428571,783,811,2.2682660970487,1895.5,0.36762860727729,0.318695106649937,0.299874529485571,0.013801756587202,TRUE,"",FALSE
"global",0.4,3.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ169",3236,161,988,6.13664596273292,1526,1710,2.51281002222883,1731,0.38566131025958,0.258034610630408,0.343634116192831,0.0126699629171817,TRUE,"",FALSE
"global",0.4,3.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ170",3235,161,988,6.13664596273292,1526,1709,2.51273344651952,1730,0.385471406491499,0.258114374034003,0.343740340030912,0.0126738794435858,TRUE,"",FALSE
"global",0.4,3.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ171",3215,160,978,6.1125,1512,1703,2.51820388349515,1734,0.38755832037325,0.259720062208398,0.340279937791602,0.0124416796267496,TRUE,"",FALSE
"global",0.4,3.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ172",3214,160,978,6.1125,1512,1702,2.5181881307403,1734,0.387367766023647,0.25980087118855,0.340385812072184,0.0124455507156192,TRUE,"",FALSE
"global",0.4,3.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ173",3098,148,914,6.17567567567568,1426,1672,2.51738772677667,1760,0.395739186571982,0.26791478373144,0.323434473854099,0.012911555842479,TRUE,"",FALSE
"global",0.4,3.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ174",3097,148,914,6.17567567567568,1426,1671,2.51734710343715,1760,0.395544074911204,0.26800129157249,0.323538908621246,0.0129157248950597,TRUE,"",FALSE
"global",0.4,3.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ175",2244,124,609,4.91129032258065,904,1340,2.5713119690891,1952,0.438057040998217,0.322638146167558,0.229055258467023,0.0102495543672014,TRUE,"",FALSE
"global",0.4,3.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ176",2243,124,609,4.91129032258065,904,1339,2.57110352673493,1952,0.437806509139545,0.322781988408382,0.229157378510923,0.0102541239411502,TRUE,"",FALSE
"global",0.4,4,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ177",4048,241,1135,4.70954356846473,1748,2300,2.78139393528328,1763.5,0.41600790513834,0.263586956521739,0.309288537549407,0.0111166007905138,TRUE,"",FALSE
"global",0.4,4,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ178",4047,241,1135,4.70954356846473,1748,2299,2.78168463822472,1763,0.415863602668643,0.263652087966395,0.309364961700025,0.011119347664937,TRUE,"",FALSE
"global",0.4,4,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ179",4024,240,1133,4.72083333333333,1731,2293,2.78585343104907,1767.5,0.417992047713718,0.265159045725646,0.305914512922465,0.010934393638171,TRUE,"",FALSE
"global",0.4,4,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ180",4023,240,1133,4.72083333333333,1731,2292,2.78624292555507,1767,0.417847377578921,0.265224956500124,0.305990554312702,0.0109371116082525,TRUE,"",FALSE
"global",0.4,4,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ181",3872,227,1112,4.89867841409692,1618,2254,2.77929799481093,1796.5,0.428719008264463,0.273760330578512,0.286415289256198,0.0111053719008264,TRUE,"",FALSE
"global",0.4,4,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ182",3871,227,1112,4.89867841409692,1618,2253,2.77981576587593,1796,0.428571428571429,0.273831051407905,0.286489279256006,0.0111082407646603,TRUE,"",FALSE
"global",0.4,4,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ183",2861,197,784,3.97969543147208,1042,1819,2.8526376146789,1988,0.474309681929395,0.320866829779797,0.196085284865432,0.00873820342537574,TRUE,"",FALSE
"global",0.4,4,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ184",2860,197,784,3.97969543147208,1042,1818,2.85278773069505,1987.5,0.474125874125874,0.320979020979021,0.196153846153846,0.00874125874125874,TRUE,"",FALSE
"global",0.4,4.5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ185",4642,295,1291,4.37627118644068,1943,2699,2.97311124762111,1780,0.429556225764757,0.263248599741491,0.296854803963809,0.010340370529944,TRUE,"",FALSE
"global",0.4,4.5,0,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ186",4641,295,1291,4.37627118644068,1943,2698,2.97329441020651,1780,0.429433311786253,0.263305322128852,0.296918767507003,0.0103425985778927,TRUE,"",FALSE
"global",0.4,4.5,500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ187",4617,294,1288,4.38095238095238,1926,2691,2.97792586422324,1783,0.431448992852502,0.264674030755902,0.293697205977908,0.0101797704136885,TRUE,"",FALSE
"global",0.4,4.5,500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ188",4616,294,1288,4.38095238095238,1926,2690,2.97817493961631,1783,0.43132582322357,0.26473136915078,0.293760831889081,0.0101819757365685,TRUE,"",FALSE
"global",0.4,4.5,1000,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ189",4413,281,1260,4.48398576512456,1771,2642,2.96134663341646,1811,0.444142306820757,0.274643099932019,0.271017448447768,0.0101971447994562,TRUE,"",FALSE
"global",0.4,4.5,1000,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ190",4412,281,1260,4.48398576512456,1771,2641,2.96205412671095,1811,0.444016319129646,0.274705349048051,0.271078875793291,0.0101994560290118,TRUE,"",FALSE
"global",0.4,4.5,1500,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ191",3279,247,908,3.67611336032389,1140,2139,3.0362959516054,2018,0.492223238792315,0.321134492223239,0.178713022262885,0.00792924672156145,TRUE,"",FALSE
"global",0.4,4.5,1500,"sample_q99","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ192",3278,247,907,3.67206477732794,1140,2138,3.03759170487816,2018,0.492068334350214,0.321232458816351,0.178767541183649,0.00793166564978645,TRUE,"",FALSE
"global",0.4,5,0,"none","Population + QC","filterByExpr",TRUE,"TMM","signed_sqrt_F","PQ193",5131,336,1421,4.22916666666667,2111,3020,3.11207834602829,1782,0.431494835314753,0.2654453322939,0.293120249464042,0.00993958292730462,TRUE,"",FALSE
